locus_tag	ftype	length_bp	gene	EC_number	COG	product
ANGDCKKE_01126	CDS	768				hypothetical protein
ANGDCKKE_01127	CDS	1029	ansA	3.5.1.1	COG0252	L-asparaginase 1
ANGDCKKE_01128	CDS	924	xerD_1			Tyrosine recombinase XerD
ANGDCKKE_01129	CDS	477	mraZ			Transcriptional regulator MraZ
ANGDCKKE_01130	CDS	957	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
ANGDCKKE_01131	CDS	594				hypothetical protein
ANGDCKKE_01132	CDS	306				hypothetical protein
ANGDCKKE_01133	CDS	777		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
ANGDCKKE_01134	CDS	255				hypothetical protein
ANGDCKKE_01135	CDS	417				hypothetical protein
ANGDCKKE_01136	CDS	1113	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
ANGDCKKE_01137	CDS	1041				hypothetical protein
ANGDCKKE_01138	CDS	1278				hypothetical protein
ANGDCKKE_01139	CDS	708				hypothetical protein
ANGDCKKE_01140	CDS	312				hypothetical protein
ANGDCKKE_01141	CDS	624	dnaJ_2			Chaperone protein DnaJ
ANGDCKKE_01142	CDS	1815	typA		COG1217	GTP-binding protein TypA/BipA
ANGDCKKE_01143	CDS	1338	surA	5.2.1.8		Chaperone SurA
ANGDCKKE_01144	CDS	792	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
ANGDCKKE_01145	tRNA	93				tRNA-Ser(cga)
ANGDCKKE_01146	tRNA	92				tRNA-Ser(gga)
ANGDCKKE_01147	CDS	792				hypothetical protein
ANGDCKKE_01148	CDS	1710				hypothetical protein
ANGDCKKE_01149	CDS	1359				hypothetical protein
ANGDCKKE_01150	CDS	1311				hypothetical protein
ANGDCKKE_01151	CDS	1962	mdtD_2			Putative multidrug resistance protein MdtD
ANGDCKKE_01152	CDS	942				hypothetical protein
ANGDCKKE_01153	CDS	156				hypothetical protein
ANGDCKKE_01154	CDS	372				hypothetical protein
ANGDCKKE_01155	CDS	1500	ydgI		COG0531	Putative arginine/ornithine antiporter
ANGDCKKE_01156	CDS	426				hypothetical protein
ANGDCKKE_01157	CDS	1821				hypothetical protein
ANGDCKKE_01158	CDS	672	lexA_2	3.4.21.88		LexA repressor
ANGDCKKE_01159	CDS	768				hypothetical protein
ANGDCKKE_01160	CDS	567				hypothetical protein
ANGDCKKE_01161	CDS	480				hypothetical protein
ANGDCKKE_01162	CDS	750	xerC_1		COG4973	Tyrosine recombinase XerC
ANGDCKKE_01163	tRNA	75				tRNA-Val(gac)
ANGDCKKE_01164	CDS	465				hypothetical protein
ANGDCKKE_01165	tRNA	76				tRNA-Gly(gcc)
ANGDCKKE_01166	tRNA	74				tRNA-Cys(gca)
ANGDCKKE_01167	tRNA	76				tRNA-Gly(gcc)
ANGDCKKE_01168	CDS	924	modA		COG0725	Molybdate-binding protein ModA
ANGDCKKE_01169	CDS	1536				hypothetical protein
ANGDCKKE_01170	CDS	1107	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
ANGDCKKE_01171	CDS	696				hypothetical protein
ANGDCKKE_01172	CDS	2889	napA_6	1.9.6.1		Periplasmic nitrate reductase
ANGDCKKE_01173	CDS	612	soeB_6		COG0437	Sulfite dehydrogenase subunit B
ANGDCKKE_01174	CDS	3459	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
ANGDCKKE_01175	CDS	1041				hypothetical protein
ANGDCKKE_01176	CDS	837			COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit 
ANGDCKKE_01177	CDS	714	lytR		COG3279	Sensory transduction protein LytR
ANGDCKKE_01178	CDS	1410		3.4.13.-		Putative dipeptidase
ANGDCKKE_01179	CDS	1353	gltT			Proton/sodium-glutamate symport protein
ANGDCKKE_01180	CDS	567				hypothetical protein
ANGDCKKE_01181	CDS	597				hypothetical protein
ANGDCKKE_01182	CDS	2814	clpB		COG0542	Chaperone protein ClpB
ANGDCKKE_01183	CDS	378				hypothetical protein
ANGDCKKE_01184	CDS	951	dnaJ_3		COG0484	Chaperone protein DnaJ
ANGDCKKE_01185	CDS	684	grpE			Protein GrpE
ANGDCKKE_01186	CDS	1905	dnaK		COG0443	Chaperone protein DnaK
ANGDCKKE_01187	CDS	1449				hypothetical protein
ANGDCKKE_01188	CDS	1938				hypothetical protein
ANGDCKKE_01189	CDS	498				hypothetical protein
ANGDCKKE_01190	CDS	189				Ferredoxin-2
ANGDCKKE_01191	CDS	1026	hypE	4.2.1.-		Carbamoyl dehydratase HypE
ANGDCKKE_01192	CDS	423			COG0864	Putative nickel-responsive regulator
ANGDCKKE_01193	CDS	255				hypothetical protein
ANGDCKKE_01194	CDS	456				hypothetical protein
ANGDCKKE_01195	CDS	1413	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
ANGDCKKE_01196	CDS	1218	lnpD	5.1.3.2		UDP-glucose 4-epimerase
ANGDCKKE_01197	CDS	459				hypothetical protein
ANGDCKKE_01198	CDS	687	mupP	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
ANGDCKKE_01199	CDS	780	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
ANGDCKKE_01200	CDS	1458	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
ANGDCKKE_01201	CDS	738				hypothetical protein
ANGDCKKE_01202	CDS	198				hypothetical protein
ANGDCKKE_01203	CDS	687				hypothetical protein
ANGDCKKE_01204	CDS	1674	hydB	1.12.2.1	COG0374	Periplasmic [NiFe] hydrogenase large subunit
ANGDCKKE_01205	CDS	1278				hypothetical protein
ANGDCKKE_01206	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
ANGDCKKE_01207	CDS	933				hypothetical protein
ANGDCKKE_01208	CDS	642	mntP		COG1971	putative manganese efflux pump MntP
ANGDCKKE_01209	CDS	894	nth_2	4.2.99.18		Endonuclease III
ANGDCKKE_01210	CDS	1431				hypothetical protein
ANGDCKKE_01211	CDS	858				hypothetical protein
ANGDCKKE_01212	CDS	1902			COG1132	putative ABC transporter ATP-binding protein
ANGDCKKE_01213	CDS	1812			COG1132	putative ABC transporter ATP-binding protein
ANGDCKKE_01214	CDS	330				hypothetical protein
ANGDCKKE_01215	CDS	879				hypothetical protein
ANGDCKKE_01216	CDS	7497				hypothetical protein
ANGDCKKE_01217	CDS	1971				hypothetical protein
ANGDCKKE_01218	CDS	1071				hypothetical protein
ANGDCKKE_01219	CDS	2559	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
ANGDCKKE_01220	CDS	999	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
ANGDCKKE_01221	CDS	702	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
ANGDCKKE_01222	CDS	1314	der_2		COG1160	GTPase Der
ANGDCKKE_01223	CDS	1629				hypothetical protein
ANGDCKKE_01224	CDS	381	guaB_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
ANGDCKKE_01225	CDS	2181				hypothetical protein
ANGDCKKE_01226	CDS	792	torD_7			Chaperone protein TorD
ANGDCKKE_01227	CDS	441				hypothetical protein
ANGDCKKE_01228	CDS	501				hypothetical protein
ANGDCKKE_01229	CDS	1251	qrcD_1			Menaquinone reductase, integral membrane subunit
ANGDCKKE_01230	CDS	624	soeB_7		COG0437	Sulfite dehydrogenase subunit B
ANGDCKKE_01231	CDS	2520	serA_1	1.97.1.9		Selenate reductase subunit alpha
ANGDCKKE_01232	CDS	132				hypothetical protein
ANGDCKKE_01233	CDS	132				hypothetical protein
ANGDCKKE_01234	CDS	888				hypothetical protein
ANGDCKKE_01235	CDS	543				hypothetical protein
ANGDCKKE_01236	CDS	1086				hypothetical protein
ANGDCKKE_01237	CDS	354				hypothetical protein
ANGDCKKE_01238	CDS	540				hypothetical protein
ANGDCKKE_01239	CDS	402				hypothetical protein
ANGDCKKE_01240	CDS	555				hypothetical protein
ANGDCKKE_01241	CDS	1524	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
ANGDCKKE_01242	CDS	744	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
ANGDCKKE_01243	CDS	1260	nrfA_1	1.7.2.2		Cytochrome c-552
ANGDCKKE_01244	CDS	1170				hypothetical protein
ANGDCKKE_01245	CDS	786	mntB		COG1121	Manganese transport system ATP-binding protein MntB
ANGDCKKE_01246	CDS	981			COG0609	putative ABC transporter permease protein
ANGDCKKE_01247	CDS	864				hypothetical protein
ANGDCKKE_01248	CDS	684				hypothetical protein
ANGDCKKE_01249	CDS	1674	ifcA_3	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
ANGDCKKE_01250	CDS	1932	urdA_2	1.3.99.33	COG0431	Urocanate reductase
ANGDCKKE_01251	CDS	402				hypothetical protein
ANGDCKKE_01252	CDS	1416				hypothetical protein
ANGDCKKE_01253	CDS	759				hypothetical protein
ANGDCKKE_01254	CDS	561				hypothetical protein
ANGDCKKE_01255	CDS	318				hypothetical protein
ANGDCKKE_01256	CDS	1323				L-lactate transporter
ANGDCKKE_01257	CDS	198	norV			Anaerobic nitric oxide reductase flavorubredoxin
ANGDCKKE_01258	CDS	1359				hypothetical protein
ANGDCKKE_01259	CDS	1347	pepC	3.4.22.40	COG3579	Aminopeptidase C
ANGDCKKE_01260	CDS	2289				hypothetical protein
ANGDCKKE_01261	CDS	1518	plaP		COG0531	Low-affinity putrescine importer PlaP
ANGDCKKE_01262	CDS	1029				hypothetical protein
ANGDCKKE_01263	CDS	165				Rubredoxin
ANGDCKKE_01264	CDS	1041	ltaE	4.1.2.48		Low specificity L-threonine aldolase
ANGDCKKE_01265	CDS	459				hypothetical protein
ANGDCKKE_01266	CDS	1407				hypothetical protein
ANGDCKKE_01267	CDS	1680	ifcA_4	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
ANGDCKKE_01268	CDS	834				hypothetical protein
ANGDCKKE_01269	CDS	591				hypothetical protein
ANGDCKKE_01270	CDS	687				hypothetical protein
ANGDCKKE_01271	CDS	585	urdA_3	1.3.99.33	COG0431	Urocanate reductase
ANGDCKKE_01272	CDS	381				hypothetical protein
ANGDCKKE_01273	CDS	513				hypothetical protein
ANGDCKKE_01274	CDS	1545				hypothetical protein
ANGDCKKE_01275	CDS	1668		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
ANGDCKKE_01276	CDS	639				hypothetical protein
ANGDCKKE_01277	CDS	1656				hypothetical protein
ANGDCKKE_01278	CDS	831				hypothetical protein
ANGDCKKE_01279	CDS	573				hypothetical protein
ANGDCKKE_01280	CDS	897				hypothetical protein
ANGDCKKE_01281	CDS	1122				hypothetical protein
ANGDCKKE_01282	CDS	1383				hypothetical protein
ANGDCKKE_01283	CDS	1074	ychF		COG0012	Ribosome-binding ATPase YchF
ANGDCKKE_01284	CDS	195				hypothetical protein
ANGDCKKE_01285	CDS	1884	urdA_4	1.3.99.33	COG0431	Urocanate reductase
ANGDCKKE_01286	CDS	1530				hypothetical protein
ANGDCKKE_01287	CDS	1773	ifcA_5	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
ANGDCKKE_01288	CDS	1425				hypothetical protein
ANGDCKKE_01289	CDS	1326	hemW_2		COG0635	Heme chaperone HemW
ANGDCKKE_01290	CDS	1554	ifcA_6	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
ANGDCKKE_01291	CDS	1563				hypothetical protein
ANGDCKKE_01292	CDS	690				hypothetical protein
ANGDCKKE_01293	CDS	1203	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
ANGDCKKE_01294	CDS	1797		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
ANGDCKKE_01295	CDS	1137				hypothetical protein
ANGDCKKE_01296	CDS	528				hypothetical protein
ANGDCKKE_01297	CDS	936	hcaR			Hca operon transcriptional activator HcaR
ANGDCKKE_01298	CDS	105				hypothetical protein
ANGDCKKE_01299	CDS	600	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
ANGDCKKE_01300	CDS	1026				hypothetical protein
ANGDCKKE_01301	CDS	2154	uvrB		COG0556	UvrABC system protein B
ANGDCKKE_01302	CDS	1638				hypothetical protein
ANGDCKKE_01303	CDS	1617	recN		COG0497	DNA repair protein RecN
ANGDCKKE_01304	CDS	447				hypothetical protein
ANGDCKKE_01305	CDS	291				hypothetical protein
ANGDCKKE_01306	CDS	1635	groL_2			60 kDa chaperonin
ANGDCKKE_01307	CDS	288	groS		COG0234	10 kDa chaperonin
ANGDCKKE_01308	CDS	702	vraR			Response regulator protein VraR
ANGDCKKE_01309	CDS	1236				hypothetical protein
ANGDCKKE_01310	CDS	837	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
ANGDCKKE_01311	CDS	357	hypA_1			Hydrogenase maturation factor HypA
ANGDCKKE_01312	CDS	780	tatC		COG0805	Sec-independent protein translocase protein TatC
ANGDCKKE_01313	CDS	678				hypothetical protein
ANGDCKKE_01314	CDS	213				hypothetical protein
ANGDCKKE_01315	CDS	1362	triA	3.5.4.45		Melamine deaminase
ANGDCKKE_01316	CDS	744	menG	2.1.1.163		Demethylmenaquinone methyltransferase
ANGDCKKE_01317	CDS	894				hypothetical protein
ANGDCKKE_01318	CDS	615				hypothetical protein
ANGDCKKE_01319	CDS	753	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
ANGDCKKE_01320	CDS	1455	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
ANGDCKKE_01321	CDS	2079	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
ANGDCKKE_01322	CDS	612	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
ANGDCKKE_01323	CDS	2832	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
ANGDCKKE_01324	CDS	1497				hypothetical protein
ANGDCKKE_01325	CDS	489				hypothetical protein
ANGDCKKE_01326	CDS	1614	pyrG_2	6.3.4.2		CTP synthase
ANGDCKKE_01327	CDS	774	map_2	3.4.11.18	COG0024	Methionine aminopeptidase 1
ANGDCKKE_01328	CDS	1998	murJ			lipid II flippase MurJ
ANGDCKKE_01329	CDS	1029	ppnK	2.7.1.23	COG0061	NAD kinase
ANGDCKKE_01330	CDS	711	rplA		COG0081	50S ribosomal protein L1
ANGDCKKE_01331	CDS	498	rplK			50S ribosomal protein L11
ANGDCKKE_01332	CDS	531	nusG		COG0250	Transcription termination/antitermination protein NusG
ANGDCKKE_01333	CDS	402	secE			Protein translocase subunit SecE
ANGDCKKE_01334	tRNA	77				tRNA-Trp(cca)
ANGDCKKE_01335	CDS	150	rpmG		COG0267	50S ribosomal protein L33
ANGDCKKE_01336	CDS	1203	tufA		COG0050	Elongation factor Tu
ANGDCKKE_01337	tRNA	77				tRNA-Met(cat)
ANGDCKKE_01338	tRNA	76				tRNA-Thr(ggt)
ANGDCKKE_01339	tRNA	85				tRNA-Tyr(gta)
ANGDCKKE_01340	CDS	1827				hypothetical protein
ANGDCKKE_01341	CDS	1293	kup			Low affinity potassium transport system protein kup
ANGDCKKE_01342	CDS	2787	ppk	2.7.4.1		Polyphosphate kinase
ANGDCKKE_01343	CDS	408				hypothetical protein
ANGDCKKE_01344	CDS	459				hypothetical protein
ANGDCKKE_01345	CDS	1254	pyrP_1			Uracil permease
ANGDCKKE_01346	CDS	828	pyrP_2			Uracil permease
ANGDCKKE_01347	CDS	573				hypothetical protein
ANGDCKKE_01348	CDS	2901				hypothetical protein
ANGDCKKE_01349	CDS	1134	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
ANGDCKKE_01350	CDS	2823				hypothetical protein
ANGDCKKE_01351	CDS	1077				hypothetical protein
ANGDCKKE_01352	CDS	693	hrb		COG1773	High molecular weight rubredoxin
ANGDCKKE_01353	CDS	1167	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
ANGDCKKE_01354	CDS	369				hypothetical protein
ANGDCKKE_01355	CDS	756	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
ANGDCKKE_01356	CDS	642	upp	2.4.2.9		Uracil phosphoribosyltransferase
ANGDCKKE_01357	CDS	459	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
ANGDCKKE_01358	CDS	285				hypothetical protein
ANGDCKKE_01359	CDS	774	atpB		COG0356	ATP synthase subunit a
ANGDCKKE_01360	CDS	219	atpH_1			ATP synthase subunit c
ANGDCKKE_01361	CDS	612	atpF			ATP synthase subunit b
ANGDCKKE_01362	CDS	579	atpH_2			ATP synthase subunit delta
ANGDCKKE_01363	CDS	1566	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
ANGDCKKE_01364	CDS	930	atpG			ATP synthase gamma chain
ANGDCKKE_01365	CDS	549				hypothetical protein
ANGDCKKE_01366	CDS	456				hypothetical protein
ANGDCKKE_01367	CDS	1197	APOA1BP	5.1.99.6		NAD(P)H-hydrate epimerase
ANGDCKKE_01368	CDS	1128				hypothetical protein
ANGDCKKE_01369	CDS	531				hypothetical protein
ANGDCKKE_01370	CDS	516				hypothetical protein
ANGDCKKE_01371	CDS	381	crcB			Putative fluoride ion transporter CrcB
ANGDCKKE_01372	CDS	429				hypothetical protein
ANGDCKKE_01373	CDS	1128	ybiR		COG0471	Inner membrane protein YbiR
ANGDCKKE_01374	CDS	1332				hypothetical protein
ANGDCKKE_01375	CDS	783				hypothetical protein
ANGDCKKE_01376	CDS	1053				hypothetical protein
ANGDCKKE_01377	tRNA	84				tRNA-Leu(caa)
ANGDCKKE_01378	CDS	510				hypothetical protein
ANGDCKKE_01379	CDS	948	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
ANGDCKKE_01380	CDS	780				hypothetical protein
ANGDCKKE_01381	CDS	819				hypothetical protein
ANGDCKKE_01382	CDS	573				hypothetical protein
ANGDCKKE_01383	CDS	1002	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
ANGDCKKE_01384	CDS	987	dapL_2	2.6.1.83		LL-diaminopimelate aminotransferase
ANGDCKKE_01385	CDS	840		2.7.7.-	COG0617	CC-adding tRNA nucleotidyltransferase
ANGDCKKE_01386	CDS	750	yfcA		COG0730	putative membrane transporter protein YfcA
ANGDCKKE_01387	tRNA	77				tRNA-Glu(ctc)
ANGDCKKE_01388	tRNA	74				tRNA-Gln(ctg)
ANGDCKKE_01389	CDS	396				hypothetical protein
ANGDCKKE_01390	CDS	369	ugtP	2.4.1.315		Processive diacylglycerol beta-glucosyltransferase
ANGDCKKE_01391	CDS	459				hypothetical protein
ANGDCKKE_01392	CDS	273				hypothetical protein
ANGDCKKE_01393	CDS	3552		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
ANGDCKKE_01394	CDS	1650	hbpA		COG0747	Heme-binding protein A
ANGDCKKE_01395	CDS	2178				hypothetical protein
ANGDCKKE_01396	CDS	630	adk	2.7.4.3		Adenylate kinase
ANGDCKKE_01397	CDS	1281	secY		COG0201	Protein translocase subunit SecY
ANGDCKKE_01398	CDS	450	rplO			50S ribosomal protein L15
ANGDCKKE_01399	CDS	192	rpmD		COG1841	50S ribosomal protein L30
ANGDCKKE_01400	CDS	531	rpsE		COG0098	30S ribosomal protein S5
ANGDCKKE_01401	CDS	369	rplR		COG0256	50S ribosomal protein L18
ANGDCKKE_01402	CDS	540	rplF			50S ribosomal protein L6
ANGDCKKE_01403	CDS	399	rpsH		COG0096	30S ribosomal protein S8
ANGDCKKE_01404	CDS	186	rpsZ			30S ribosomal protein S14 type Z
ANGDCKKE_01405	CDS	552	rplE			50S ribosomal protein L5
ANGDCKKE_01406	CDS	336	rplX		COG0198	50S ribosomal protein L24
ANGDCKKE_01407	CDS	369	rplN		COG0093	50S ribosomal protein L14
ANGDCKKE_01408	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
ANGDCKKE_01409	CDS	195	rpmC			50S ribosomal protein L29
ANGDCKKE_01410	CDS	423	rplP		COG0197	50S ribosomal protein L16
ANGDCKKE_01411	CDS	714	rpsC		COG0092	30S ribosomal protein S3
ANGDCKKE_01412	CDS	342	rplV		COG0091	50S ribosomal protein L22
ANGDCKKE_01413	CDS	273	rpsS			30S ribosomal protein S19
ANGDCKKE_01414	CDS	192	rplB_1			50S ribosomal protein L2
ANGDCKKE_01415	CDS	513				hypothetical protein
ANGDCKKE_01416	CDS	870	hycD		COG0650	Formate hydrogenlyase subunit 4
ANGDCKKE_01417	CDS	444	hycG		COG3260	Formate hydrogenlyase subunit 7
ANGDCKKE_01418	CDS	690				hypothetical protein
ANGDCKKE_01419	CDS	1089	hycE		COG3261	Formate hydrogenlyase subunit 5
ANGDCKKE_01420	CDS	366	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
ANGDCKKE_01421	CDS	687	pgsA2	2.7.8.41	COG0558	Putative cardiolipin synthase
ANGDCKKE_01422	CDS	252				hypothetical protein
ANGDCKKE_01423	CDS	1233	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
ANGDCKKE_01424	CDS	915				hypothetical protein
ANGDCKKE_01425	CDS	417				hypothetical protein
ANGDCKKE_01426	tRNA	75				tRNA-Gly(ccc)
ANGDCKKE_01427	CDS	1086				hypothetical protein
ANGDCKKE_01428	CDS	183				hypothetical protein
ANGDCKKE_01429	CDS	129				hypothetical protein
ANGDCKKE_01430	CDS	834				hypothetical protein
ANGDCKKE_01431	CDS	1371				hypothetical protein
ANGDCKKE_01432	CDS	1599				hypothetical protein
ANGDCKKE_01433	CDS	825				hypothetical protein
ANGDCKKE_01434	CDS	384				hypothetical protein
ANGDCKKE_01435	CDS	615				hypothetical protein
ANGDCKKE_01436	CDS	654				hypothetical protein
ANGDCKKE_01437	CDS	312				hypothetical protein
ANGDCKKE_01438	CDS	354	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
ANGDCKKE_01439	CDS	1824				hypothetical protein
ANGDCKKE_01440	CDS	786	tsaC	2.7.7.87		Threonylcarbamoyl-AMP synthase
ANGDCKKE_01441	CDS	1008		3.1.1.23	COG2267	Monoacylglycerol lipase
ANGDCKKE_01442	CDS	786	mcrC		COG4268	Protein McrC
ANGDCKKE_01443	CDS	627	rplD			50S ribosomal protein L4
ANGDCKKE_01444	CDS	288	rplW		COG0089	50S ribosomal protein L23
ANGDCKKE_01445	CDS	495				hypothetical protein
ANGDCKKE_01446	CDS	1590				hypothetical protein
ANGDCKKE_01447	CDS	1623				hypothetical protein
ANGDCKKE_01448	CDS	642				hypothetical protein
ANGDCKKE_01449	CDS	498				hypothetical protein
ANGDCKKE_01450	CDS	1596				hypothetical protein
ANGDCKKE_01451	CDS	1533				hypothetical protein
ANGDCKKE_01452	CDS	915	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
ANGDCKKE_01453	CDS	468	smpB		COG0691	SsrA-binding protein
ANGDCKKE_01454	CDS	633				hypothetical protein
ANGDCKKE_01455	CDS	954	cbh	3.5.1.24		Choloylglycine hydrolase
ANGDCKKE_01456	tmRNA	379	ssrA			transfer-messenger RNA, SsrA
ANGDCKKE_01457	CDS	999	dppB		COG0601	Dipeptide transport system permease protein DppB
ANGDCKKE_01458	CDS	1671				hypothetical protein
ANGDCKKE_01459	CDS	1416	ffh		COG0541	Signal recognition particle protein
ANGDCKKE_01460	CDS	108				hypothetical protein
ANGDCKKE_01461	CDS	990	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
ANGDCKKE_01462	CDS	327				hypothetical protein
ANGDCKKE_01463	tRNA	76				tRNA-Ala(cgc)
ANGDCKKE_01464	CDS	591	yqgN		COG0212	putative protein YqgN
ANGDCKKE_01465	CDS	1392	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
ANGDCKKE_01466	CDS	627	napG_3		COG1145	Ferredoxin-type protein NapG
ANGDCKKE_01467	CDS	213				hypothetical protein
ANGDCKKE_01468	CDS	375				hypothetical protein
ANGDCKKE_01469	CDS	216	GATC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
ANGDCKKE_01470	CDS	1770	xfp	4.1.2.22		Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
ANGDCKKE_01471	CDS	282	higA1		COG1396	Antitoxin HigA1
ANGDCKKE_01472	CDS	348				hypothetical protein
ANGDCKKE_01473	CDS	294				hypothetical protein
ANGDCKKE_01474	CDS	324	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
ANGDCKKE_01475	CDS	960				hypothetical protein
ANGDCKKE_01476	CDS	885	cmpR_1			HTH-type transcriptional activator CmpR
ANGDCKKE_01477	CDS	687	tal	2.2.1.2	COG0176	putative transaldolase
ANGDCKKE_01478	CDS	1995	rho	3.6.4.-		Transcription termination factor Rho
ANGDCKKE_01479	CDS	1251				hypothetical protein
ANGDCKKE_01480	CDS	2022				hypothetical protein
ANGDCKKE_01481	CDS	606				hypothetical protein
ANGDCKKE_01482	CDS	678				hypothetical protein
ANGDCKKE_01483	CDS	819	rpsB		COG0052	30S ribosomal protein S2
ANGDCKKE_01484	CDS	861	tsf		COG0264	Elongation factor Ts
ANGDCKKE_01485	CDS	915				hypothetical protein
ANGDCKKE_01486	CDS	549				hypothetical protein
ANGDCKKE_01487	CDS	462				hypothetical protein
ANGDCKKE_01488	CDS	315				hypothetical protein
ANGDCKKE_01489	CDS	945				hypothetical protein
ANGDCKKE_01490	CDS	219				hypothetical protein
ANGDCKKE_01491	CDS	1098	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
ANGDCKKE_01492	CDS	1224	ackA_2	2.7.2.1	COG0282	Acetate kinase
ANGDCKKE_01493	CDS	267	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
ANGDCKKE_01494	CDS	1452	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
ANGDCKKE_01495	CDS	666				hypothetical protein
ANGDCKKE_01496	CDS	1110	rnd	3.1.13.5	COG0349	Ribonuclease D
ANGDCKKE_01497	CDS	552				hypothetical protein
ANGDCKKE_01498	CDS	789				hypothetical protein
ANGDCKKE_01499	CDS	903	asrB		COG0543	Anaerobic sulfite reductase subunit B
ANGDCKKE_01500	CDS	1026	asrA		COG1145	Anaerobic sulfite reductase subunit A
ANGDCKKE_01501	CDS	405	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
ANGDCKKE_01502	CDS	375				hypothetical protein
ANGDCKKE_01503	CDS	1110				hypothetical protein
ANGDCKKE_01504	CDS	966				hypothetical protein
ANGDCKKE_01505	CDS	2628	polA	2.7.7.7	COG0258	DNA polymerase I
ANGDCKKE_01506	CDS	675				hypothetical protein
ANGDCKKE_01507	CDS	738	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
ANGDCKKE_01508	CDS	1635	nhaK_2		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
ANGDCKKE_01509	CDS	1458				hypothetical protein
ANGDCKKE_01510	CDS	1908	urdA_5	1.3.99.33	COG0431	Urocanate reductase
ANGDCKKE_01511	CDS	717				hypothetical protein
ANGDCKKE_01512	CDS	474				hypothetical protein
ANGDCKKE_01513	CDS	177				hypothetical protein
ANGDCKKE_01514	CDS	2775				hypothetical protein
ANGDCKKE_01515	CDS	1695				hypothetical protein
ANGDCKKE_01516	CDS	876	murI	5.1.1.3		Glutamate racemase
ANGDCKKE_01517	CDS	627	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
