locus_tag	ftype	length_bp	gene	EC_number	COG	product
HPEOJCLM_01135	CDS	1017				hypothetical protein
HPEOJCLM_01136	CDS	459				hypothetical protein
HPEOJCLM_01137	CDS	276				hypothetical protein
HPEOJCLM_01138	CDS	564	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
HPEOJCLM_01139	CDS	480	mscL			Large-conductance mechanosensitive channel
HPEOJCLM_01140	CDS	1155				hypothetical protein
HPEOJCLM_01141	CDS	699			COG0664	Cyclic AMP receptor protein
HPEOJCLM_01142	CDS	561	soeB_5		COG0437	Sulfite dehydrogenase subunit B
HPEOJCLM_01143	CDS	2466	ynfE_4	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
HPEOJCLM_01144	CDS	474	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
HPEOJCLM_01145	CDS	786	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
HPEOJCLM_01146	CDS	1701	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
HPEOJCLM_01147	CDS	2271	murT	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
HPEOJCLM_01148	tRNA	76				tRNA-Thr(cgt)
HPEOJCLM_01149	CDS	147				hypothetical protein
HPEOJCLM_01150	CDS	1584	uvrA_2		COG0178	UvrABC system protein A
HPEOJCLM_01151	CDS	420				hypothetical protein
HPEOJCLM_01152	CDS	426				hypothetical protein
HPEOJCLM_01153	CDS	1203	qrcD_1			Menaquinone reductase, integral membrane subunit
HPEOJCLM_01154	CDS	621	ttrB_2		COG0437	Tetrathionate reductase subunit B
HPEOJCLM_01155	CDS	2487	dmsA_5	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
HPEOJCLM_01156	CDS	906				hypothetical protein
HPEOJCLM_01157	CDS	318				hypothetical protein
HPEOJCLM_01158	CDS	690	napF_3			Ferredoxin-type protein NapF
HPEOJCLM_01159	CDS	1224	ackA_2	2.7.2.1	COG0282	Acetate kinase
HPEOJCLM_01160	CDS	267	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
HPEOJCLM_01161	CDS	1452	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
HPEOJCLM_01162	CDS	666				hypothetical protein
HPEOJCLM_01163	CDS	792	rnd	3.1.13.5	COG0349	Ribonuclease D
HPEOJCLM_01164	CDS	1416	ffh		COG0541	Signal recognition particle protein
HPEOJCLM_01165	CDS	1671				hypothetical protein
HPEOJCLM_01166	CDS	999	dppB		COG0601	Dipeptide transport system permease protein DppB
HPEOJCLM_01167	CDS	876	oppC		COG1173	Oligopeptide transport system permease protein OppC
HPEOJCLM_01168	CDS	993	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HPEOJCLM_01169	CDS	624	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
HPEOJCLM_01170	CDS	246	rpsP		COG0228	30S ribosomal protein S16
HPEOJCLM_01171	CDS	255				hypothetical protein
HPEOJCLM_01172	CDS	525	rimM			Ribosome maturation factor RimM
HPEOJCLM_01173	CDS	996	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
HPEOJCLM_01174	CDS	615	lepB	3.4.21.89	COG0681	Signal peptidase I
HPEOJCLM_01175	CDS	249				hypothetical protein
HPEOJCLM_01176	CDS	135				hypothetical protein
HPEOJCLM_01177	CDS	549				hypothetical protein
HPEOJCLM_01178	CDS	378				hypothetical protein
HPEOJCLM_01179	CDS	1353	accC	6.3.4.14	COG0439	Biotin carboxylase
HPEOJCLM_01180	CDS	351				hypothetical protein
HPEOJCLM_01181	CDS	588	nusB			Transcription antitermination protein NusB
HPEOJCLM_01182	CDS	261				hypothetical protein
HPEOJCLM_01183	CDS	228				hypothetical protein
HPEOJCLM_01184	CDS	186	soeB_6		COG0437	Sulfite dehydrogenase subunit B
HPEOJCLM_01185	CDS	1290	qrcD_2			Menaquinone reductase, integral membrane subunit
HPEOJCLM_01186	CDS	1578	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
HPEOJCLM_01187	CDS	150	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
HPEOJCLM_01188	CDS	462	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
HPEOJCLM_01189	CDS	231				hypothetical protein
HPEOJCLM_01190	tRNA	87				tRNA-Leu(cag)
HPEOJCLM_01191	CDS	1002				hypothetical protein
HPEOJCLM_01192	CDS	1422				hypothetical protein
HPEOJCLM_01193	CDS	1629	urdA_6	1.3.99.33	COG1053	Urocanate reductase
HPEOJCLM_01194	CDS	330				hypothetical protein
HPEOJCLM_01195	CDS	885				hypothetical protein
HPEOJCLM_01196	CDS	1002				hypothetical protein
HPEOJCLM_01197	CDS	1401				hypothetical protein
HPEOJCLM_01198	CDS	288				hypothetical protein
HPEOJCLM_01199	CDS	897	fliY_2		COG0834	L-cystine-binding protein FliY
HPEOJCLM_01200	CDS	831				hypothetical protein
HPEOJCLM_01201	CDS	129				hypothetical protein
HPEOJCLM_01202	CDS	735	glnQ		COG1126	Glutamine transport ATP-binding protein GlnQ
HPEOJCLM_01203	CDS	606				hypothetical protein
HPEOJCLM_01204	CDS	411				hypothetical protein
HPEOJCLM_01205	CDS	684	ydjF		COG1842	Phage shock protein A 
HPEOJCLM_01206	CDS	750				hypothetical protein
HPEOJCLM_01207	CDS	291				hypothetical protein
HPEOJCLM_01208	CDS	1206	nusA		COG0195	Transcription termination/antitermination protein NusA
HPEOJCLM_01209	CDS	93				hypothetical protein
HPEOJCLM_01210	CDS	1560	topA	5.6.2.1	COG0550	DNA topoisomerase 1
HPEOJCLM_01211	CDS	1005				hypothetical protein
HPEOJCLM_01212	CDS	555	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
HPEOJCLM_01213	CDS	966	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
HPEOJCLM_01214	CDS	1230				hypothetical protein
HPEOJCLM_01215	CDS	537				hypothetical protein
HPEOJCLM_01216	CDS	579	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
HPEOJCLM_01217	CDS	1635	groL			60 kDa chaperonin
HPEOJCLM_01218	CDS	288	groS		COG0234	10 kDa chaperonin
HPEOJCLM_01219	CDS	702	vraR			Response regulator protein VraR
HPEOJCLM_01220	CDS	1236				hypothetical protein
HPEOJCLM_01221	CDS	837	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
HPEOJCLM_01222	CDS	357	hypA			Hydrogenase maturation factor HypA
HPEOJCLM_01223	CDS	780	tatC		COG0805	Sec-independent protein translocase protein TatC
HPEOJCLM_01224	CDS	681				hypothetical protein
HPEOJCLM_01225	CDS	213				hypothetical protein
HPEOJCLM_01226	CDS	1362	triA	3.5.4.45		Melamine deaminase
HPEOJCLM_01227	CDS	744	menG	2.1.1.163		Demethylmenaquinone methyltransferase
HPEOJCLM_01228	CDS	951				hypothetical protein
HPEOJCLM_01229	CDS	792	torD_9			Chaperone protein TorD
HPEOJCLM_01230	CDS	510	proX		COG3760	Prolyl-tRNA editing protein ProX
HPEOJCLM_01231	CDS	441				hypothetical protein
HPEOJCLM_01232	CDS	402				hypothetical protein
HPEOJCLM_01233	CDS	324				hypothetical protein
HPEOJCLM_01234	CDS	225				hypothetical protein
HPEOJCLM_01235	CDS	834				hypothetical protein
HPEOJCLM_01236	CDS	1101	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
HPEOJCLM_01237	CDS	1014	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
HPEOJCLM_01238	CDS	1011	yfmC		COG4594	Fe(3+)-citrate-binding protein YfmC
HPEOJCLM_01239	CDS	999	hmuU		COG0609	Hemin transport system permease protein HmuU
HPEOJCLM_01240	CDS	897	fpuD	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuD
HPEOJCLM_01241	CDS	642	ribU		COG3601	Riboflavin transporter RibU
HPEOJCLM_01242	CDS	837	ecfA1_1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
HPEOJCLM_01243	CDS	999	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
HPEOJCLM_01244	CDS	810	ecfT_3		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
HPEOJCLM_01245	CDS	1494				hypothetical protein
HPEOJCLM_01246	CDS	1662				hypothetical protein
HPEOJCLM_01247	CDS	810				hypothetical protein
HPEOJCLM_01248	CDS	291				hypothetical protein
HPEOJCLM_01249	CDS	1515	rhaB	2.7.1.5		Rhamnulokinase
HPEOJCLM_01250	CDS	1323	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
HPEOJCLM_01251	CDS	933	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
HPEOJCLM_01252	CDS	1362				hypothetical protein
HPEOJCLM_01253	CDS	2094	glnA_2	6.3.1.2		Glutamine synthetase
HPEOJCLM_01254	CDS	417				hypothetical protein
HPEOJCLM_01255	CDS	996	arcB	2.1.3.3		Ornithine carbamoyltransferase, catabolic
HPEOJCLM_01256	CDS	1605				hypothetical protein
HPEOJCLM_01257	CDS	1728	argS	6.1.1.19		Arginine--tRNA ligase
HPEOJCLM_01258	tRNA	75				tRNA-Met(cat)
HPEOJCLM_01259	CDS	450				hypothetical protein
HPEOJCLM_01260	CDS	471	greA		COG0782	Transcription elongation factor GreA
HPEOJCLM_01261	CDS	2001	epmA	6.3.1.-		Elongation factor P--(R)-beta-lysine ligase
HPEOJCLM_01262	CDS	1020				hypothetical protein
HPEOJCLM_01263	CDS	2586	clpC1			ATP-dependent Clp protease ATP-binding subunit ClpC1
HPEOJCLM_01264	CDS	843	ispD	2.7.7.60		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
HPEOJCLM_01265	CDS	492	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
HPEOJCLM_01266	CDS	285				hypothetical protein
HPEOJCLM_01267	CDS	645	sigE		COG1595	ECF RNA polymerase sigma factor SigE
HPEOJCLM_01268	CDS	666				hypothetical protein
HPEOJCLM_01269	CDS	786				hypothetical protein
HPEOJCLM_01270	CDS	222				hypothetical protein
HPEOJCLM_01271	CDS	696				hypothetical protein
HPEOJCLM_01272	CDS	1560	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
HPEOJCLM_01273	CDS	1473				hypothetical protein
HPEOJCLM_01274	CDS	1473				hypothetical protein
HPEOJCLM_01275	CDS	885				hypothetical protein
HPEOJCLM_01276	CDS	783				hypothetical protein
HPEOJCLM_01277	CDS	1149				hypothetical protein
HPEOJCLM_01278	CDS	282				hypothetical protein
HPEOJCLM_01279	CDS	351				hypothetical protein
HPEOJCLM_01280	CDS	408				hypothetical protein
HPEOJCLM_01281	CDS	801				hypothetical protein
HPEOJCLM_01282	CDS	1677	ifcA_8	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HPEOJCLM_01283	CDS	1590				hypothetical protein
HPEOJCLM_01284	CDS	1101				hypothetical protein
HPEOJCLM_01285	CDS	276				hypothetical protein
HPEOJCLM_01286	CDS	750	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
HPEOJCLM_01287	CDS	534	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
HPEOJCLM_01288	CDS	1386				hypothetical protein
HPEOJCLM_01289	CDS	405	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
HPEOJCLM_01290	CDS	1026	asrA		COG1145	Anaerobic sulfite reductase subunit A
HPEOJCLM_01291	CDS	903	asrB		COG0543	Anaerobic sulfite reductase subunit B
HPEOJCLM_01292	CDS	789				hypothetical protein
HPEOJCLM_01293	CDS	309				hypothetical protein
HPEOJCLM_01294	CDS	1416	ygcS			Inner membrane metabolite transport protein YgcS
HPEOJCLM_01295	CDS	786	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
HPEOJCLM_01296	CDS	756	fixA_2		COG2086	Protein FixA
HPEOJCLM_01297	CDS	885	fixB_2		COG2025	Protein FixB
HPEOJCLM_01298	CDS	1302		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
HPEOJCLM_01299	CDS	300	fixX_2		COG2440	Ferredoxin-like protein FixX
HPEOJCLM_01300	CDS	204				hypothetical protein
HPEOJCLM_01301	CDS	816				hypothetical protein
HPEOJCLM_01302	CDS	1581	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
HPEOJCLM_01303	CDS	1494	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
HPEOJCLM_01304	CDS	312	gatC	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
HPEOJCLM_01305	CDS	720				hypothetical protein
HPEOJCLM_01306	CDS	1128				hypothetical protein
HPEOJCLM_01307	CDS	714				hypothetical protein
HPEOJCLM_01308	CDS	1200				hypothetical protein
HPEOJCLM_01309	CDS	468	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
HPEOJCLM_01310	CDS	711	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
HPEOJCLM_01311	CDS	1299	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
HPEOJCLM_01312	CDS	816	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
HPEOJCLM_01313	CDS	909				hypothetical protein
HPEOJCLM_01314	CDS	717				hypothetical protein
HPEOJCLM_01315	CDS	192	rpmB		COG0227	50S ribosomal protein L28
HPEOJCLM_01316	CDS	432				hypothetical protein
HPEOJCLM_01317	CDS	633				hypothetical protein
HPEOJCLM_01318	CDS	780	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
HPEOJCLM_01319	CDS	1326				hypothetical protein
HPEOJCLM_01320	CDS	933	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
HPEOJCLM_01321	CDS	291				hypothetical protein
HPEOJCLM_01322	CDS	1101				hypothetical protein
HPEOJCLM_01323	CDS	516				hypothetical protein
HPEOJCLM_01324	CDS	2511	copA	7.2.2.8		putative copper-importing P-type ATPase A
HPEOJCLM_01325	CDS	423				hypothetical protein
HPEOJCLM_01326	CDS	219	acpP			Acyl carrier protein
HPEOJCLM_01327	CDS	585	hpf			Ribosome hibernation promotion factor
HPEOJCLM_01328	CDS	1602	nhaA			Na(+)/H(+) antiporter NhaA
HPEOJCLM_01329	CDS	1314	fpgS	6.3.2.17		Folylpolyglutamate synthase
HPEOJCLM_01330	CDS	924	corA		COG0598	Cobalt/magnesium transport protein CorA
HPEOJCLM_01331	CDS	738				hypothetical protein
HPEOJCLM_01332	CDS	1476		5.1.1.1		Alanine racemase
HPEOJCLM_01333	CDS	501	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
HPEOJCLM_01334	CDS	654				hypothetical protein
HPEOJCLM_01335	CDS	2082		1.16.1.-	COG0446	Metal reductase
HPEOJCLM_01336	CDS	1182	caiA_3	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
HPEOJCLM_01337	CDS	765				hypothetical protein
HPEOJCLM_01338	CDS	1278	ppk	2.7.4.1		Polyphosphate kinase
HPEOJCLM_01339	CDS	294	rpsF		COG0360	30S ribosomal protein S6
HPEOJCLM_01340	CDS	510	ssb		COG0629	Single-stranded DNA-binding protein
HPEOJCLM_01341	CDS	261				hypothetical protein
HPEOJCLM_01342	CDS	585				hypothetical protein
HPEOJCLM_01343	CDS	486	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
HPEOJCLM_01344	CDS	3810				hypothetical protein
HPEOJCLM_01345	CDS	1113				hypothetical protein
HPEOJCLM_01346	CDS	1071	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
HPEOJCLM_01347	CDS	1761	proS	6.1.1.15	COG0442	Proline--tRNA ligase
HPEOJCLM_01348	CDS	615				hypothetical protein
HPEOJCLM_01349	CDS	513				hypothetical protein
HPEOJCLM_01350	CDS	780		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
HPEOJCLM_01351	CDS	543				hypothetical protein
HPEOJCLM_01352	CDS	954				hypothetical protein
HPEOJCLM_01353	CDS	675				hypothetical protein
HPEOJCLM_01354	CDS	639				hypothetical protein
HPEOJCLM_01355	CDS	909				hypothetical protein
HPEOJCLM_01356	CDS	285				hypothetical protein
HPEOJCLM_01357	CDS	480				hypothetical protein
HPEOJCLM_01358	CDS	1296		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
HPEOJCLM_01359	CDS	297	fixX_3		COG2440	Ferredoxin-like protein FixX
HPEOJCLM_01360	CDS	1305				hypothetical protein
HPEOJCLM_01361	CDS	1566	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
HPEOJCLM_01362	CDS	2673	malT_1		COG2909	HTH-type transcriptional regulator MalT
HPEOJCLM_01363	CDS	1038	baiF_1	2.8.3.25	COG1804	Bile acid-CoA transferase
HPEOJCLM_01364	CDS	546				hypothetical protein
HPEOJCLM_01365	CDS	444				hypothetical protein
HPEOJCLM_01366	CDS	1305				hypothetical protein
HPEOJCLM_01367	CDS	1209	baiF_2	2.8.3.25	COG1804	Bile acid-CoA transferase
HPEOJCLM_01368	CDS	1173	caiA_4	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
HPEOJCLM_01369	CDS	759	fixA_3		COG2086	Protein FixA
HPEOJCLM_01370	CDS	828	fixB_3		COG2025	Protein FixB
HPEOJCLM_01371	CDS	1464				hypothetical protein
HPEOJCLM_01372	CDS	1647				hypothetical protein
HPEOJCLM_01373	CDS	708				hypothetical protein
HPEOJCLM_01374	CDS	2214	phsA_1	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
HPEOJCLM_01375	CDS	537	ttrB_3		COG0437	Tetrathionate reductase subunit B
HPEOJCLM_01376	CDS	867				hypothetical protein
HPEOJCLM_01377	CDS	1524				hypothetical protein
HPEOJCLM_01378	CDS	1545				hypothetical protein
HPEOJCLM_01379	CDS	2346				hypothetical protein
HPEOJCLM_01380	CDS	819		3.2.1.-		Protein-ADP-ribose hydrolase
HPEOJCLM_01381	CDS	567				hypothetical protein
HPEOJCLM_01382	CDS	1635	mdtD_2			Putative multidrug resistance protein MdtD
HPEOJCLM_01383	CDS	705	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
HPEOJCLM_01384	CDS	1782	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
HPEOJCLM_01385	CDS	1158	napA_5	1.9.6.1		Periplasmic nitrate reductase
HPEOJCLM_01386	CDS	1218	dmsA_6	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
HPEOJCLM_01387	CDS	567	dmsB_8		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
HPEOJCLM_01388	CDS	1203				hypothetical protein
HPEOJCLM_01389	CDS	678			COG0664	putative ABC transporter ATP-binding protein
HPEOJCLM_01390	CDS	1152				hypothetical protein
HPEOJCLM_01391	CDS	420				hypothetical protein
HPEOJCLM_01392	CDS	660				hypothetical protein
HPEOJCLM_01393	CDS	657				hypothetical protein
HPEOJCLM_01394	CDS	366				hypothetical protein
HPEOJCLM_01395	CDS	516				hypothetical protein
HPEOJCLM_01396	CDS	477				hypothetical protein
HPEOJCLM_01397	CDS	453	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
HPEOJCLM_01398	CDS	690				hypothetical protein
HPEOJCLM_01399	CDS	294				hypothetical protein
HPEOJCLM_01400	CDS	924	torD_10			Chaperone protein TorD
HPEOJCLM_01401	CDS	861				hypothetical protein
HPEOJCLM_01402	CDS	591	soeB_7		COG0437	Sulfite dehydrogenase subunit B
HPEOJCLM_01403	CDS	2859	napA_6	1.9.6.1		Periplasmic nitrate reductase
HPEOJCLM_01404	CDS	681				hypothetical protein
HPEOJCLM_01405	CDS	1440				hypothetical protein
HPEOJCLM_01406	CDS	1524				hypothetical protein
HPEOJCLM_01407	CDS	666	napG_4		COG1145	Ferredoxin-type protein NapG
HPEOJCLM_01408	CDS	993				hypothetical protein
HPEOJCLM_01409	CDS	738				hypothetical protein
HPEOJCLM_01410	CDS	2226				hypothetical protein
HPEOJCLM_01411	CDS	1047	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
HPEOJCLM_01412	CDS	558	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
HPEOJCLM_01413	CDS	261				hypothetical protein
HPEOJCLM_01414	CDS	1224				hypothetical protein
HPEOJCLM_01415	CDS	981				hypothetical protein
HPEOJCLM_01416	CDS	1857				hypothetical protein
HPEOJCLM_01417	CDS	1188				hypothetical protein
HPEOJCLM_01418	CDS	2367	priA	3.6.4.-	COG1198	Primosomal protein N'
HPEOJCLM_01419	CDS	486	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
HPEOJCLM_01420	CDS	888				hypothetical protein
HPEOJCLM_01421	CDS	1392				hypothetical protein
HPEOJCLM_01422	CDS	1602				hypothetical protein
HPEOJCLM_01423	CDS	1269	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
HPEOJCLM_01424	CDS	417				hypothetical protein
HPEOJCLM_01425	CDS	1284				hypothetical protein
HPEOJCLM_01426	CDS	1623	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
HPEOJCLM_01427	CDS	729				hypothetical protein
HPEOJCLM_01428	CDS	558			COG1399	putative protein
HPEOJCLM_01429	CDS	459				hypothetical protein
HPEOJCLM_01430	CDS	585				hypothetical protein
HPEOJCLM_01431	CDS	2184	recG	3.6.4.12		ATP-dependent DNA helicase RecG
HPEOJCLM_01432	CDS	645				putative protein
HPEOJCLM_01433	CDS	267				hypothetical protein
HPEOJCLM_01434	CDS	282				hypothetical protein
HPEOJCLM_01435	CDS	801	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
HPEOJCLM_01436	CDS	1125	aguA_2	3.5.3.12	COG2957	Putative agmatine deiminase
HPEOJCLM_01437	CDS	1476	potE			Putrescine transporter PotE
HPEOJCLM_01438	CDS	1071	ptcA	2.1.3.6	COG0078	Putrescine carbamoyltransferase
HPEOJCLM_01439	CDS	786				hypothetical protein
HPEOJCLM_01440	CDS	609				hypothetical protein
HPEOJCLM_01441	CDS	840	ecfA1_2	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
HPEOJCLM_01442	CDS	855	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
HPEOJCLM_01443	CDS	768	ecfT_4		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
HPEOJCLM_01444	CDS	1761				hypothetical protein
HPEOJCLM_01445	CDS	1017	aes_1	3.1.1.-		Acetyl esterase
HPEOJCLM_01446	CDS	2211	rep	3.6.4.12		ATP-dependent DNA helicase Rep
HPEOJCLM_01447	CDS	432				hypothetical protein
HPEOJCLM_01448	CDS	438			COG3279	putative HTH-type transcriptional regulator
HPEOJCLM_01449	CDS	1572	pepD	3.4.-.-	COG4690	Dipeptidase
HPEOJCLM_01450	CDS	378				hypothetical protein
HPEOJCLM_01451	CDS	492				hypothetical protein
HPEOJCLM_01452	CDS	1167				hypothetical protein
HPEOJCLM_01453	CDS	1155	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
HPEOJCLM_01454	CDS	966		1.6.5.11	COG2070	NADH:quinone reductase
HPEOJCLM_01455	CDS	963	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
HPEOJCLM_01456	CDS	759	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
HPEOJCLM_01457	CDS	1293	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
HPEOJCLM_01458	CDS	462	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
HPEOJCLM_01459	CDS	2613	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta, chloroplastic
HPEOJCLM_01460	CDS	990	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
HPEOJCLM_01461	CDS	2196	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
HPEOJCLM_01462	CDS	720	walR_2		COG0745	Transcriptional regulatory protein WalR
HPEOJCLM_01463	CDS	1041				hypothetical protein
HPEOJCLM_01464	CDS	726		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
HPEOJCLM_01465	CDS	834				hypothetical protein
HPEOJCLM_01466	CDS	720				hypothetical protein
HPEOJCLM_01467	CDS	420				hypothetical protein
HPEOJCLM_01468	CDS	1410	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
HPEOJCLM_01469	CDS	888	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
HPEOJCLM_01470	CDS	1083				hypothetical protein
HPEOJCLM_01471	CDS	822				hypothetical protein
HPEOJCLM_01472	CDS	954	uppP	3.6.1.27		Undecaprenyl-diphosphatase
HPEOJCLM_01473	CDS	978				hypothetical protein
HPEOJCLM_01474	CDS	462				hypothetical protein
HPEOJCLM_01475	CDS	933				hypothetical protein
HPEOJCLM_01476	CDS	513	tpiA	5.3.1.1		Triosephosphate isomerase
HPEOJCLM_01477	CDS	1581	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
HPEOJCLM_01478	CDS	1635				hypothetical protein
HPEOJCLM_01479	CDS	267				hypothetical protein
HPEOJCLM_01480	CDS	1227	iscS_2	2.8.1.7		Cysteine desulfurase IscS
HPEOJCLM_01481	CDS	420	cymR			HTH-type transcriptional regulator CymR
HPEOJCLM_01482	CDS	375	ytrA		COG1725	HTH-type transcriptional repressor YtrA
HPEOJCLM_01483	CDS	819	expZ		COG0488	Nucleotide-binding protein ExpZ
HPEOJCLM_01484	CDS	1281	ndhI_3	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
HPEOJCLM_01485	CDS	1488				hypothetical protein
HPEOJCLM_01486	CDS	2979	pcrA_3	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
HPEOJCLM_01487	CDS	687				hypothetical protein
HPEOJCLM_01488	CDS	912				hypothetical protein
HPEOJCLM_01489	CDS	522				hypothetical protein
HPEOJCLM_01490	CDS	978				hypothetical protein
HPEOJCLM_01491	CDS	240				hypothetical protein
HPEOJCLM_01492	CDS	228	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
HPEOJCLM_01493	CDS	1485				hypothetical protein
HPEOJCLM_01494	CDS	930				hypothetical protein
HPEOJCLM_01495	CDS	873	gltC_2			HTH-type transcriptional regulator GltC
HPEOJCLM_01496	CDS	1791	cdr	1.8.1.14		Coenzyme A disulfide reductase
HPEOJCLM_01497	CDS	795	zupT_1		COG0428	Zinc transporter ZupT
HPEOJCLM_01498	CDS	222				hypothetical protein
HPEOJCLM_01499	CDS	1044				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
HPEOJCLM_01500	CDS	651				hypothetical protein
HPEOJCLM_01501	CDS	1911	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
HPEOJCLM_01502	CDS	852	prfA		COG0216	Peptide chain release factor 1
