locus_tag	ftype	length_bp	gene	EC_number	COG	product
KJKJFEJM_01144	CDS	261	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
KJKJFEJM_01145	CDS	1215	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
KJKJFEJM_01146	CDS	1110				hypothetical protein
KJKJFEJM_01147	CDS	639				hypothetical protein
KJKJFEJM_01148	CDS	309	hxlR		COG1733	HTH-type transcriptional activator HxlR
KJKJFEJM_01149	CDS	174				hypothetical protein
KJKJFEJM_01150	CDS	843				hypothetical protein
KJKJFEJM_01151	CDS	1674		2.1.1.72		Modification methylase Eco57IB
KJKJFEJM_01152	CDS	192				hypothetical protein
KJKJFEJM_01153	CDS	768	ccsA			Cytochrome c biogenesis protein CcsA
KJKJFEJM_01154	CDS	759				hypothetical protein
KJKJFEJM_01155	CDS	714	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
KJKJFEJM_01156	CDS	2337	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
KJKJFEJM_01157	CDS	666	ccmE			Cytochrome c-type biogenesis protein CcmE
KJKJFEJM_01158	CDS	1275	nrfA_2	1.7.2.2		Cytochrome c-552
KJKJFEJM_01159	CDS	891	napH		COG0348	Ferredoxin-type protein NapH
KJKJFEJM_01160	CDS	255	napD			Chaperone NapD
KJKJFEJM_01161	CDS	342				hypothetical protein
KJKJFEJM_01162	CDS	2265	napA_4	1.9.6.1		Periplasmic nitrate reductase
KJKJFEJM_01163	CDS	291				hypothetical protein
KJKJFEJM_01164	CDS	1206	nusA		COG0195	Transcription termination/antitermination protein NusA
KJKJFEJM_01165	CDS	474	rimP		COG0779	Ribosome maturation factor RimP
KJKJFEJM_01166	CDS	930	hdfR_2			HTH-type transcriptional regulator HdfR
KJKJFEJM_01167	CDS	1281				hypothetical protein
KJKJFEJM_01168	CDS	1161	caiA_5	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
KJKJFEJM_01169	CDS	1311	fldA	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
KJKJFEJM_01170	CDS	849				hypothetical protein
KJKJFEJM_01171	CDS	633		1.6.5.2		NAD(P)H dehydrogenase (quinone)
KJKJFEJM_01172	CDS	879		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
KJKJFEJM_01173	CDS	1626	fadK_1	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
KJKJFEJM_01174	CDS	1635	fadK_2	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
KJKJFEJM_01175	CDS	1143		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
KJKJFEJM_01176	CDS	813	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
KJKJFEJM_01177	CDS	786				hypothetical protein
KJKJFEJM_01178	CDS	666				hypothetical protein
KJKJFEJM_01179	CDS	1149	rnd	3.1.13.5	COG0349	Ribonuclease D
KJKJFEJM_01180	CDS	939	yegS	2.7.1.-		lipid kinase YegS
KJKJFEJM_01181	CDS	1500	ydgI		COG0531	Putative arginine/ornithine antiporter
KJKJFEJM_01182	CDS	426				hypothetical protein
KJKJFEJM_01183	CDS	1821				hypothetical protein
KJKJFEJM_01184	CDS	672	lexA_1	3.4.21.88		LexA repressor
KJKJFEJM_01185	CDS	768				hypothetical protein
KJKJFEJM_01186	CDS	567				hypothetical protein
KJKJFEJM_01187	CDS	681				hypothetical protein
KJKJFEJM_01188	CDS	555	xerC_2		COG4973	Tyrosine recombinase XerC
KJKJFEJM_01189	tRNA	75				tRNA-Val(gac)
KJKJFEJM_01190	CDS	465				hypothetical protein
KJKJFEJM_01191	tRNA	76				tRNA-Gly(gcc)
KJKJFEJM_01192	tRNA	74				tRNA-Cys(gca)
KJKJFEJM_01193	tRNA	76				tRNA-Gly(gcc)
KJKJFEJM_01194	CDS	909				hypothetical protein
KJKJFEJM_01195	CDS	921				hypothetical protein
KJKJFEJM_01196	CDS	900			COG0053	putative cation efflux system protein
KJKJFEJM_01197	tRNA	89				tRNA-Leu(gag)
KJKJFEJM_01198	CDS	255				hypothetical protein
KJKJFEJM_01199	CDS	399	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
KJKJFEJM_01200	CDS	300				hypothetical protein
KJKJFEJM_01201	CDS	924				hypothetical protein
KJKJFEJM_01202	CDS	372				hypothetical protein
KJKJFEJM_01203	CDS	363				hypothetical protein
KJKJFEJM_01204	CDS	426				hypothetical protein
KJKJFEJM_01205	CDS	567				hypothetical protein
KJKJFEJM_01206	CDS	351				hypothetical protein
KJKJFEJM_01207	CDS	264				hypothetical protein
KJKJFEJM_01208	CDS	339				hypothetical protein
KJKJFEJM_01209	CDS	399				hypothetical protein
KJKJFEJM_01210	CDS	297				hypothetical protein
KJKJFEJM_01211	CDS	888				hypothetical protein
KJKJFEJM_01212	CDS	510				hypothetical protein
KJKJFEJM_01213	CDS	372				hypothetical protein
KJKJFEJM_01214	CDS	774				hypothetical protein
KJKJFEJM_01215	CDS	210				hypothetical protein
KJKJFEJM_01216	CDS	1434				hypothetical protein
KJKJFEJM_01217	CDS	1431				hypothetical protein
KJKJFEJM_01218	CDS	249				hypothetical protein
KJKJFEJM_01219	CDS	678				hypothetical protein
KJKJFEJM_01220	CDS	546				hypothetical protein
KJKJFEJM_01221	CDS	621				hypothetical protein
KJKJFEJM_01222	CDS	276				hypothetical protein
KJKJFEJM_01223	CDS	441				hypothetical protein
KJKJFEJM_01224	CDS	330				hypothetical protein
KJKJFEJM_01225	CDS	432				hypothetical protein
KJKJFEJM_01226	CDS	300				hypothetical protein
KJKJFEJM_01227	CDS	195				hypothetical protein
KJKJFEJM_01228	CDS	219				hypothetical protein
KJKJFEJM_01229	CDS	513				hypothetical protein
KJKJFEJM_01230	CDS	183				hypothetical protein
KJKJFEJM_01231	CDS	912	dtd3_1	3.1.1.96		D-aminoacyl-tRNA deacylase
KJKJFEJM_01232	CDS	918				hypothetical protein
KJKJFEJM_01233	CDS	1170	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
KJKJFEJM_01234	CDS	861				hypothetical protein
KJKJFEJM_01235	CDS	630				hypothetical protein
KJKJFEJM_01236	CDS	699				hypothetical protein
KJKJFEJM_01237	CDS	780				hypothetical protein
KJKJFEJM_01238	CDS	597	bar	2.3.1.183		Phosphinothricin N-acetyltransferase
KJKJFEJM_01239	CDS	2067	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
KJKJFEJM_01240	CDS	1203	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
KJKJFEJM_01241	CDS	690				hypothetical protein
KJKJFEJM_01242	CDS	1755				hypothetical protein
KJKJFEJM_01243	CDS	1290				hypothetical protein
KJKJFEJM_01244	CDS	798				IS21 family transposase ISMac9
KJKJFEJM_01245	CDS	1230				hypothetical protein
KJKJFEJM_01246	CDS	792	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
KJKJFEJM_01247	tRNA	93				tRNA-Ser(cga)
KJKJFEJM_01248	tRNA	92				tRNA-Ser(gga)
KJKJFEJM_01249	CDS	792				hypothetical protein
KJKJFEJM_01250	CDS	1707				hypothetical protein
KJKJFEJM_01251	CDS	1359				hypothetical protein
KJKJFEJM_01252	CDS	1014				hypothetical protein
KJKJFEJM_01253	CDS	336				hypothetical protein
KJKJFEJM_01254	CDS	1962	mdtD_3			Putative multidrug resistance protein MdtD
KJKJFEJM_01255	CDS	930				hypothetical protein
KJKJFEJM_01256	CDS	1584	ifcA_8	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KJKJFEJM_01257	CDS	942				hypothetical protein
KJKJFEJM_01258	CDS	156				hypothetical protein
KJKJFEJM_01259	CDS	414				hypothetical protein
KJKJFEJM_01260	CDS	501				hypothetical protein
KJKJFEJM_01261	CDS	981				hypothetical protein
KJKJFEJM_01262	CDS	288	rplW		COG0089	50S ribosomal protein L23
KJKJFEJM_01263	CDS	627	rplD			50S ribosomal protein L4
KJKJFEJM_01264	CDS	621	rplC		COG0087	50S ribosomal protein L3
KJKJFEJM_01265	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
KJKJFEJM_01266	CDS	2118	fusA_1		COG0480	Elongation factor G
KJKJFEJM_01267	CDS	471	rpsG		COG0049	30S ribosomal protein S7
KJKJFEJM_01268	CDS	372	rpsL			30S ribosomal protein S12
KJKJFEJM_01269	CDS	1497				hypothetical protein
KJKJFEJM_01270	CDS	633				hypothetical protein
KJKJFEJM_01271	CDS	1665				hypothetical protein
KJKJFEJM_01272	CDS	1143				hypothetical protein
KJKJFEJM_01273	CDS	717				hypothetical protein
KJKJFEJM_01274	CDS	1194	pepT	3.4.11.4	COG2195	Peptidase T
KJKJFEJM_01275	CDS	969	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
KJKJFEJM_01276	CDS	372				hypothetical protein
KJKJFEJM_01277	CDS	1416	ftsK		COG1674	DNA translocase FtsK
KJKJFEJM_01278	CDS	1164				hypothetical protein
KJKJFEJM_01279	CDS	498				hypothetical protein
KJKJFEJM_01280	CDS	1314	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
KJKJFEJM_01281	CDS	1179	cinA			Putative competence-damage inducible protein
KJKJFEJM_01282	CDS	1056	recA		COG0468	Protein RecA
KJKJFEJM_01283	CDS	708	recX_1			Regulatory protein RecX
KJKJFEJM_01284	CDS	1572	rny	3.1.-.-	COG1418	Ribonuclease Y
KJKJFEJM_01285	CDS	1086	mutL			DNA mismatch repair protein MutL
KJKJFEJM_01286	CDS	333				hypothetical protein
KJKJFEJM_01287	CDS	1359	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
KJKJFEJM_01288	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
KJKJFEJM_01289	CDS	924	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
KJKJFEJM_01290	CDS	927				hypothetical protein
KJKJFEJM_01291	CDS	216				hypothetical protein
KJKJFEJM_01292	CDS	678	gph_2	3.1.3.18		Phosphoglycolate phosphatase
KJKJFEJM_01293	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
KJKJFEJM_01294	CDS	1236	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
KJKJFEJM_01295	CDS	660	ribE	2.5.1.9	COG0307	Riboflavin synthase
KJKJFEJM_01296	CDS	1170	ribD		COG0117	Riboflavin biosynthesis protein RibD
KJKJFEJM_01297	CDS	801	yebC		COG0217	putative transcriptional regulatory protein YebC
KJKJFEJM_01298	CDS	801	fabG2	1.-.-.-		putative oxidoreductase
KJKJFEJM_01299	CDS	519	ruvC	3.1.22.4		Crossover junction endodeoxyribonuclease RuvC
KJKJFEJM_01300	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
KJKJFEJM_01301	CDS	1089	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
KJKJFEJM_01302	CDS	414				hypothetical protein
KJKJFEJM_01303	CDS	204	cspLA		COG1278	Cold shock-like protein CspLA
KJKJFEJM_01304	CDS	897	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
KJKJFEJM_01305	CDS	687	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
KJKJFEJM_01306	CDS	1095				hypothetical protein
KJKJFEJM_01307	CDS	732	glnQ_2			Glutamine transport ATP-binding protein GlnQ
KJKJFEJM_01308	CDS	942	peb1A		COG0834	Major cell-binding factor
KJKJFEJM_01309	CDS	165				hypothetical protein
KJKJFEJM_01310	CDS	255				hypothetical protein
KJKJFEJM_01311	CDS	924	modA		COG0725	Molybdate-binding protein ModA
KJKJFEJM_01312	CDS	1548				hypothetical protein
KJKJFEJM_01313	CDS	1107	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KJKJFEJM_01314	CDS	771				hypothetical protein
KJKJFEJM_01315	CDS	2889	napA_5	1.9.6.1		Periplasmic nitrate reductase
KJKJFEJM_01316	CDS	612	soeB_5		COG0437	Sulfite dehydrogenase subunit B
KJKJFEJM_01317	CDS	738	torD_6			Chaperone protein TorD
KJKJFEJM_01318	CDS	738				hypothetical protein
KJKJFEJM_01319	CDS	1566				hypothetical protein
KJKJFEJM_01320	CDS	1002	moaA	4.1.99.22		GTP 3',8-cyclase
KJKJFEJM_01321	CDS	501	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
KJKJFEJM_01322	CDS	1617	ifcA_9	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KJKJFEJM_01323	CDS	1365				hypothetical protein
KJKJFEJM_01324	CDS	1434				hypothetical protein
KJKJFEJM_01325	CDS	1326	hemW_2		COG0635	Heme chaperone HemW
KJKJFEJM_01326	CDS	930				hypothetical protein
KJKJFEJM_01327	CDS	252				hypothetical protein
KJKJFEJM_01328	CDS	1524	ifcA_10	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KJKJFEJM_01329	CDS	1461				hypothetical protein
KJKJFEJM_01330	CDS	1521	ifcA_11	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KJKJFEJM_01331	CDS	1374				hypothetical protein
KJKJFEJM_01332	CDS	1527	ifcA_12	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KJKJFEJM_01333	CDS	357	hndD	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
KJKJFEJM_01334	CDS	1185	bioB	2.8.1.6		Biotin synthase
KJKJFEJM_01335	CDS	1431				hypothetical protein
KJKJFEJM_01336	CDS	1305	der_1			GTPase Der
KJKJFEJM_01337	CDS	2175				hypothetical protein
KJKJFEJM_01338	CDS	2595	smc_2			Chromosome partition protein Smc
KJKJFEJM_01339	CDS	657				hypothetical protein
KJKJFEJM_01340	CDS	909				hypothetical protein
KJKJFEJM_01341	CDS	912	ecfT_4			Energy-coupling factor transporter transmembrane protein EcfT
KJKJFEJM_01342	CDS	594				hypothetical protein
KJKJFEJM_01343	CDS	882				hypothetical protein
KJKJFEJM_01344	CDS	1467				hypothetical protein
KJKJFEJM_01345	CDS	1518				hypothetical protein
KJKJFEJM_01346	CDS	492				hypothetical protein
KJKJFEJM_01347	CDS	366	mgsR		COG1393	Regulatory protein MgsR
KJKJFEJM_01348	CDS	747				hypothetical protein
KJKJFEJM_01349	CDS	597				hypothetical protein
KJKJFEJM_01350	CDS	2400	pcrA_3	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
KJKJFEJM_01351	CDS	618	soeB_6		COG0437	Sulfite dehydrogenase subunit B
KJKJFEJM_01352	CDS	1161				hypothetical protein
KJKJFEJM_01353	CDS	1011				hypothetical protein
KJKJFEJM_01354	CDS	480	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
KJKJFEJM_01355	CDS	366				hypothetical protein
KJKJFEJM_01356	CDS	687				hypothetical protein
KJKJFEJM_01357	CDS	1674	hydB	1.12.2.1	COG0374	Periplasmic [NiFe] hydrogenase large subunit
KJKJFEJM_01358	CDS	1278				hypothetical protein
KJKJFEJM_01359	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
KJKJFEJM_01360	CDS	933				hypothetical protein
KJKJFEJM_01361	CDS	642	mntP		COG1971	putative manganese efflux pump MntP
KJKJFEJM_01362	CDS	891	nth_1	4.2.99.18		Endonuclease III
KJKJFEJM_01363	CDS	1431				hypothetical protein
KJKJFEJM_01364	CDS	858				hypothetical protein
KJKJFEJM_01365	CDS	1554			COG1132	putative ABC transporter ATP-binding protein
KJKJFEJM_01366	CDS	243				hypothetical protein
KJKJFEJM_01367	CDS	297				hypothetical protein
KJKJFEJM_01368	CDS	852	torD_7			Chaperone protein TorD
KJKJFEJM_01369	CDS	579	dmsB_13		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
KJKJFEJM_01370	CDS	2781	dmsA_10	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
KJKJFEJM_01371	CDS	1536				hypothetical protein
KJKJFEJM_01372	CDS	1389	kefB			Glutathione-regulated potassium-efflux system protein KefB
KJKJFEJM_01373	CDS	309				Thioredoxin C-1
KJKJFEJM_01374	CDS	1011	trxB	1.8.1.9	COG0492	Thioredoxin reductase
KJKJFEJM_01375	CDS	1485	panF		COG4145	Sodium/pantothenate symporter
KJKJFEJM_01376	CDS	327				hypothetical protein
KJKJFEJM_01377	CDS	1470	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
KJKJFEJM_01378	CDS	1122				hypothetical protein
KJKJFEJM_01379	CDS	132				hypothetical protein
KJKJFEJM_01380	CDS	768	pezT	2.7.1.176		Toxin PezT
KJKJFEJM_01381	CDS	555				hypothetical protein
KJKJFEJM_01382	CDS	1680	ettA		COG0488	Energy-dependent translational throttle protein EttA
KJKJFEJM_01383	CDS	468	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
KJKJFEJM_01384	CDS	354				hypothetical protein
KJKJFEJM_01385	CDS	1035				hypothetical protein
KJKJFEJM_01386	CDS	1875				hypothetical protein
KJKJFEJM_01387	CDS	600		3.1.3.3	COG0560	Phosphoserine phosphatase
KJKJFEJM_01388	CDS	687				hypothetical protein
KJKJFEJM_01389	CDS	909	ppx	3.6.1.11	COG0248	Exopolyphosphatase
KJKJFEJM_01390	CDS	789				hypothetical protein
KJKJFEJM_01391	CDS	372				hypothetical protein
KJKJFEJM_01392	CDS	1122	rlmC	2.1.1.189		23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
KJKJFEJM_01393	CDS	234	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
KJKJFEJM_01394	CDS	1113	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
KJKJFEJM_01395	CDS	741		3.6.1.9		dTTP/UTP pyrophosphatase
KJKJFEJM_01396	CDS	549	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
KJKJFEJM_01397	CDS	2349	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
KJKJFEJM_01398	CDS	1314				hypothetical protein
KJKJFEJM_01399	CDS	846	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
KJKJFEJM_01400	CDS	1329	mepA_1		COG0534	Multidrug export protein MepA
KJKJFEJM_01401	CDS	1881				hypothetical protein
KJKJFEJM_01402	CDS	354				hypothetical protein
KJKJFEJM_01403	CDS	639	lexA_2	3.4.21.88	COG1974	LexA repressor
KJKJFEJM_01404	CDS	447	nrdR		COG1327	Transcriptional repressor NrdR
KJKJFEJM_01405	CDS	435	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
KJKJFEJM_01406	CDS	510				hypothetical protein
KJKJFEJM_01407	CDS	600				hypothetical protein
KJKJFEJM_01408	CDS	930	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
KJKJFEJM_01409	CDS	954	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
KJKJFEJM_01410	CDS	1386		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
KJKJFEJM_01411	CDS	444				hypothetical protein
KJKJFEJM_01412	CDS	594				hypothetical protein
KJKJFEJM_01413	CDS	1725				hypothetical protein
KJKJFEJM_01414	CDS	444				hypothetical protein
KJKJFEJM_01415	CDS	1515				hypothetical protein
KJKJFEJM_01416	CDS	432				hypothetical protein
KJKJFEJM_01417	CDS	1281	paaK_2	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
KJKJFEJM_01418	CDS	540	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
KJKJFEJM_01419	CDS	930	atpG			ATP synthase gamma chain
KJKJFEJM_01420	CDS	1446	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
KJKJFEJM_01421	CDS	429	atpC			ATP synthase epsilon chain
KJKJFEJM_01422	CDS	297				hypothetical protein
KJKJFEJM_01423	CDS	465				hypothetical protein
KJKJFEJM_01424	CDS	3459	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
KJKJFEJM_01425	CDS	831	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
KJKJFEJM_01426	CDS	1122				hypothetical protein
KJKJFEJM_01427	CDS	1383				hypothetical protein
KJKJFEJM_01428	CDS	798				hypothetical protein
KJKJFEJM_01429	CDS	504	guaB	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
KJKJFEJM_01430	CDS	882	cysL		COG0583	HTH-type transcriptional regulator CysL
KJKJFEJM_01431	CDS	990				hypothetical protein
KJKJFEJM_01432	CDS	585	engB		COG0218	putative GTP-binding protein EngB
KJKJFEJM_01433	CDS	234				hypothetical protein
KJKJFEJM_01434	CDS	2574	leuS	6.1.1.4		Leucine--tRNA ligase
KJKJFEJM_01435	CDS	2751	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
KJKJFEJM_01436	CDS	696				hypothetical protein
KJKJFEJM_01437	CDS	846				hypothetical protein
KJKJFEJM_01438	CDS	441				hypothetical protein
KJKJFEJM_01439	CDS	639	betI			HTH-type transcriptional regulator BetI
KJKJFEJM_01440	CDS	195				hypothetical protein
KJKJFEJM_01441	CDS	231	nfuA			Fe/S biogenesis protein NfuA
KJKJFEJM_01442	CDS	291				hypothetical protein
KJKJFEJM_01443	CDS	231				hypothetical protein
KJKJFEJM_01444	CDS	852	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
KJKJFEJM_01445	CDS	381	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
KJKJFEJM_01446	CDS	483				hypothetical protein
KJKJFEJM_01447	CDS	1344	glnA_2	6.3.1.2	COG0174	Glutamine synthetase
KJKJFEJM_01448	CDS	675				hypothetical protein
KJKJFEJM_01449	CDS	2628	polA	2.7.7.7		DNA polymerase I
KJKJFEJM_01450	CDS	639				hypothetical protein
KJKJFEJM_01451	CDS	1224	arcA_1	3.5.3.6	COG2235	Arginine deiminase
KJKJFEJM_01452	CDS	1602				hypothetical protein
KJKJFEJM_01453	CDS	834				hypothetical protein
KJKJFEJM_01454	CDS	225				hypothetical protein
KJKJFEJM_01455	CDS	324				hypothetical protein
KJKJFEJM_01456	CDS	2682	secDF		COG0341	Protein translocase subunit SecDF
KJKJFEJM_01457	CDS	1434				hypothetical protein
KJKJFEJM_01458	CDS	1641				hypothetical protein
KJKJFEJM_01459	CDS	984				hypothetical protein
KJKJFEJM_01460	CDS	612				hypothetical protein
KJKJFEJM_01461	CDS	1077	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
KJKJFEJM_01462	CDS	600				hypothetical protein
KJKJFEJM_01463	CDS	1797				hypothetical protein
KJKJFEJM_01464	CDS	159				hypothetical protein
KJKJFEJM_01465	CDS	1194	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
KJKJFEJM_01466	CDS	1389				hypothetical protein
KJKJFEJM_01467	CDS	1563				hypothetical protein
KJKJFEJM_01468	CDS	1707				hypothetical protein
KJKJFEJM_01469	CDS	732				hypothetical protein
KJKJFEJM_01470	CDS	1368	proP_2			Proline/betaine transporter
KJKJFEJM_01471	CDS	651	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
KJKJFEJM_01472	CDS	972				hypothetical protein
KJKJFEJM_01473	CDS	660				hypothetical protein
KJKJFEJM_01474	CDS	624				hypothetical protein
KJKJFEJM_01475	CDS	1560	ifcA_13	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KJKJFEJM_01476	CDS	894				hypothetical protein
KJKJFEJM_01477	CDS	804				hypothetical protein
KJKJFEJM_01478	CDS	258				hypothetical protein
KJKJFEJM_01479	CDS	798	sepF			Cell division protein SepF
KJKJFEJM_01480	CDS	693	yggS		COG0325	Pyridoxal phosphate homeostasis protein
KJKJFEJM_01481	CDS	828	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
KJKJFEJM_01482	CDS	1122	ftsZ		COG0206	Cell division protein FtsZ
KJKJFEJM_01483	CDS	744	ftsQ			Cell division protein FtsQ
KJKJFEJM_01484	CDS	2997				hypothetical protein
KJKJFEJM_01485	CDS	2124	rpoB_1	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
KJKJFEJM_01486	CDS	1407	rpoB_2	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
KJKJFEJM_01487	CDS	2079	fusA_2		COG0480	Elongation factor G
KJKJFEJM_01488	CDS	957				hypothetical protein
KJKJFEJM_01489	CDS	1302	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
KJKJFEJM_01490	CDS	237	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
KJKJFEJM_01491	CDS	1353	accC	6.3.4.14	COG0439	Biotin carboxylase
KJKJFEJM_01492	CDS	351				hypothetical protein
KJKJFEJM_01493	CDS	588	nusB			Transcription antitermination protein NusB
KJKJFEJM_01494	CDS	261				hypothetical protein
KJKJFEJM_01495	CDS	1878	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
KJKJFEJM_01496	CDS	228				hypothetical protein
KJKJFEJM_01497	CDS	282				hypothetical protein
KJKJFEJM_01498	CDS	426				hypothetical protein
KJKJFEJM_01499	CDS	666				hypothetical protein
KJKJFEJM_01500	CDS	1326	amt			Ammonia channel
KJKJFEJM_01501	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
KJKJFEJM_01502	CDS	261				hypothetical protein
KJKJFEJM_01503	CDS	1047				hypothetical protein
KJKJFEJM_01504	CDS	1422				hypothetical protein
KJKJFEJM_01505	CDS	741				hypothetical protein
KJKJFEJM_01506	CDS	150				hypothetical protein
KJKJFEJM_01507	CDS	1068	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
KJKJFEJM_01508	CDS	522	lspA	3.4.23.36		Lipoprotein signal peptidase
KJKJFEJM_01509	CDS	2865	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
KJKJFEJM_01510	CDS	873			COG1307	DegV domain-containing protein
KJKJFEJM_01511	CDS	1299	dinB_1	2.7.7.7		DNA polymerase IV
KJKJFEJM_01512	CDS	828	coaX_1	2.7.1.33	COG1521	Type III pantothenate kinase
KJKJFEJM_01513	CDS	1020				hypothetical protein
KJKJFEJM_01514	CDS	1230	rfbD	5.4.99.9		UDP-galactopyranose mutase
KJKJFEJM_01515	CDS	1011	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
KJKJFEJM_01516	CDS	222				hypothetical protein
KJKJFEJM_01517	CDS	1602	nhaA			Na(+)/H(+) antiporter NhaA
KJKJFEJM_01518	CDS	585	hpf			Ribosome hibernation promotion factor
KJKJFEJM_01519	CDS	219	acpP			Acyl carrier protein
KJKJFEJM_01520	CDS	432				hypothetical protein
KJKJFEJM_01521	CDS	2511	copA	7.2.2.8		Copper-exporting P-type ATPase
KJKJFEJM_01522	CDS	516				hypothetical protein
KJKJFEJM_01523	CDS	1377	glmU			Bifunctional protein GlmU
KJKJFEJM_01524	CDS	966	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
KJKJFEJM_01525	CDS	555	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
KJKJFEJM_01526	CDS	912				hypothetical protein
KJKJFEJM_01527	CDS	228				hypothetical protein
KJKJFEJM_01528	CDS	201				hypothetical protein
KJKJFEJM_01529	CDS	495				hypothetical protein
KJKJFEJM_01530	CDS	669				hypothetical protein
KJKJFEJM_01531	CDS	750				hypothetical protein
KJKJFEJM_01532	CDS	627				hypothetical protein
