locus_tag	ftype	length_bp	gene	EC_number	COG	product
BMEPIPMG_01139	CDS	1626				hypothetical protein
BMEPIPMG_01140	CDS	1149				TelA-like protein
BMEPIPMG_01141	CDS	657				hypothetical protein
BMEPIPMG_01142	CDS	1344		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
BMEPIPMG_01143	CDS	447	malT_3			HTH-type transcriptional regulator MalT
BMEPIPMG_01144	CDS	1398	prsA	5.2.1.8		Foldase protein PrsA
BMEPIPMG_01145	CDS	1539				hypothetical protein
BMEPIPMG_01146	CDS	96				hypothetical protein
BMEPIPMG_01147	CDS	318				hypothetical protein
BMEPIPMG_01148	CDS	369				hypothetical protein
BMEPIPMG_01149	CDS	285				hypothetical protein
BMEPIPMG_01150	CDS	204				hypothetical protein
BMEPIPMG_01151	CDS	273				hypothetical protein
BMEPIPMG_01152	CDS	120				hypothetical protein
BMEPIPMG_01153	CDS	243				hypothetical protein
BMEPIPMG_01154	CDS	189				hypothetical protein
BMEPIPMG_01155	CDS	213				hypothetical protein
BMEPIPMG_01156	CDS	303				hypothetical protein
BMEPIPMG_01157	CDS	156				hypothetical protein
BMEPIPMG_01158	CDS	174				hypothetical protein
BMEPIPMG_01159	CDS	435				hypothetical protein
BMEPIPMG_01160	CDS	504				hypothetical protein
BMEPIPMG_01161	CDS	546				hypothetical protein
BMEPIPMG_01162	CDS	324				hypothetical protein
BMEPIPMG_01163	CDS	1242				hypothetical protein
BMEPIPMG_01164	CDS	912				hypothetical protein
BMEPIPMG_01165	CDS	969				hypothetical protein
BMEPIPMG_01166	CDS	702				hypothetical protein
BMEPIPMG_01167	CDS	768				hypothetical protein
BMEPIPMG_01168	CDS	750	hindIIIM	2.1.1.72		Modification methylase HindIII
BMEPIPMG_01169	CDS	381				hypothetical protein
BMEPIPMG_01170	CDS	285				hypothetical protein
BMEPIPMG_01171	CDS	1461				hypothetical protein
BMEPIPMG_01172	CDS	486				hypothetical protein
BMEPIPMG_01173	CDS	390				hypothetical protein
BMEPIPMG_01174	CDS	333				hypothetical protein
BMEPIPMG_01175	CDS	147				hypothetical protein
BMEPIPMG_01176	CDS	1653				hypothetical protein
BMEPIPMG_01177	CDS	1425				hypothetical protein
BMEPIPMG_01178	CDS	2376				hypothetical protein
BMEPIPMG_01179	CDS	171				hypothetical protein
BMEPIPMG_01180	CDS	366				hypothetical protein
BMEPIPMG_01181	CDS	873				hypothetical protein
BMEPIPMG_01182	CDS	231				hypothetical protein
BMEPIPMG_01183	CDS	366				hypothetical protein
BMEPIPMG_01184	CDS	333				hypothetical protein
BMEPIPMG_01185	CDS	330				hypothetical protein
BMEPIPMG_01186	CDS	396				hypothetical protein
BMEPIPMG_01187	CDS	723				hypothetical protein
BMEPIPMG_01188	CDS	459				hypothetical protein
BMEPIPMG_01189	CDS	666				hypothetical protein
BMEPIPMG_01190	CDS	2700				hypothetical protein
BMEPIPMG_01191	CDS	642				hypothetical protein
BMEPIPMG_01192	CDS	1167				hypothetical protein
BMEPIPMG_01193	CDS	690				hypothetical protein
BMEPIPMG_01194	CDS	957				hypothetical protein
BMEPIPMG_01195	CDS	564				hypothetical protein
BMEPIPMG_01196	CDS	1143				hypothetical protein
BMEPIPMG_01197	CDS	264				hypothetical protein
BMEPIPMG_01198	CDS	336				hypothetical protein
BMEPIPMG_01199	CDS	240				hypothetical protein
BMEPIPMG_01200	CDS	267				hypothetical protein
BMEPIPMG_01201	CDS	990				hypothetical protein
BMEPIPMG_01202	tRNA	76				tRNA-Ala(ggc)
BMEPIPMG_01203	CDS	849	apbC		COG0489	Iron-sulfur cluster carrier protein
BMEPIPMG_01204	CDS	318				hypothetical protein
BMEPIPMG_01205	CDS	861	glmS_1	5.4.99.1		Glutamate mutase sigma subunit
BMEPIPMG_01206	CDS	984				hypothetical protein
BMEPIPMG_01207	CDS	696				hypothetical protein
BMEPIPMG_01208	CDS	504				hypothetical protein
BMEPIPMG_01209	CDS	225				hypothetical protein
BMEPIPMG_01210	CDS	1149	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
BMEPIPMG_01211	CDS	1014				hypothetical protein
BMEPIPMG_01212	CDS	1281				hypothetical protein
BMEPIPMG_01213	CDS	273				hypothetical protein
BMEPIPMG_01214	CDS	975	dtd3_2	3.1.1.96		D-aminoacyl-tRNA deacylase
BMEPIPMG_01215	CDS	132				hypothetical protein
BMEPIPMG_01216	CDS	1578	metG	6.1.1.10		Methionine--tRNA ligase
BMEPIPMG_01217	CDS	2583	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
BMEPIPMG_01218	CDS	342				hypothetical protein
BMEPIPMG_01219	CDS	2091				hypothetical protein
BMEPIPMG_01220	CDS	564				hypothetical protein
BMEPIPMG_01221	CDS	342				hypothetical protein
BMEPIPMG_01222	CDS	441	elaA		COG2153	Protein ElaA
BMEPIPMG_01223	CDS	645				hypothetical protein
BMEPIPMG_01224	CDS	966	arcC1_3	2.7.2.2		Carbamate kinase 1
BMEPIPMG_01225	CDS	1623	ifcA_5	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BMEPIPMG_01226	CDS	1494				hypothetical protein
BMEPIPMG_01227	CDS	1320				hypothetical protein
BMEPIPMG_01228	CDS	408				hypothetical protein
BMEPIPMG_01229	CDS	1779	asD	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
BMEPIPMG_01230	CDS	354				hypothetical protein
BMEPIPMG_01231	CDS	321	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
BMEPIPMG_01232	CDS	528	apt	2.4.2.7		Adenine phosphoribosyltransferase
BMEPIPMG_01233	CDS	1602				hypothetical protein
BMEPIPMG_01234	CDS	1911	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
BMEPIPMG_01235	CDS	651				hypothetical protein
BMEPIPMG_01236	CDS	1044				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
BMEPIPMG_01237	CDS	222				hypothetical protein
BMEPIPMG_01238	CDS	795	zupT_1		COG0428	Zinc transporter ZupT
BMEPIPMG_01239	CDS	1698	cdr	1.8.1.14		Coenzyme A disulfide reductase
BMEPIPMG_01240	CDS	759				hypothetical protein
BMEPIPMG_01241	CDS	1416				hypothetical protein
BMEPIPMG_01242	CDS	924	tfdS			HTH-type transcriptional regulator TfdS
BMEPIPMG_01243	CDS	1932	urdA_3	1.3.99.33	COG0431	Urocanate reductase
BMEPIPMG_01244	CDS	1674	ifcA_6	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BMEPIPMG_01245	CDS	684				hypothetical protein
BMEPIPMG_01246	CDS	864				hypothetical protein
BMEPIPMG_01247	CDS	981			COG0609	putative ABC transporter permease protein
BMEPIPMG_01248	CDS	786	mntB		COG1121	Manganese transport system ATP-binding protein MntB
BMEPIPMG_01249	CDS	1629	nfdA_3	3.5.1.91		N-substituted formamide deformylase
BMEPIPMG_01250	CDS	924	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
BMEPIPMG_01251	CDS	309				hypothetical protein
BMEPIPMG_01252	CDS	915	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
BMEPIPMG_01253	CDS	624				hypothetical protein
BMEPIPMG_01254	CDS	2661	acn	4.2.1.3	COG1048	Aconitate hydratase A
BMEPIPMG_01255	CDS	603				hypothetical protein
BMEPIPMG_01256	rRNA	93				5S ribosomal RNA (partial)
BMEPIPMG_01257	CDS	696				hypothetical protein
BMEPIPMG_01258	CDS	1770	ksdD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
BMEPIPMG_01259	CDS	846				hypothetical protein
BMEPIPMG_01260	CDS	1371	tap			Multidrug efflux pump Tap
BMEPIPMG_01261	CDS	1572	pepD	3.4.-.-	COG4690	Dipeptidase
BMEPIPMG_01262	CDS	438			COG3279	putative HTH-type transcriptional regulator
BMEPIPMG_01263	CDS	432				hypothetical protein
BMEPIPMG_01264	CDS	2211	rep	3.6.4.12		ATP-dependent DNA helicase Rep
BMEPIPMG_01265	CDS	1017	aes_1	3.1.1.-		Acetyl esterase
BMEPIPMG_01266	CDS	1860				hypothetical protein
BMEPIPMG_01267	CDS	768	ecfT_3		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
BMEPIPMG_01268	CDS	855	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
BMEPIPMG_01269	CDS	840	ecfA1_1	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
BMEPIPMG_01270	CDS	609				hypothetical protein
BMEPIPMG_01271	CDS	786				hypothetical protein
BMEPIPMG_01272	CDS	1071	ptcA_2	2.1.3.6	COG0078	Putrescine carbamoyltransferase
BMEPIPMG_01273	CDS	1476	potE_2			Putrescine transporter PotE
BMEPIPMG_01274	CDS	1125	aguA_2	3.5.3.12	COG2957	Putative agmatine deiminase
BMEPIPMG_01275	CDS	801	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
BMEPIPMG_01276	CDS	282				hypothetical protein
BMEPIPMG_01277	CDS	564				hypothetical protein
BMEPIPMG_01278	CDS	360				hypothetical protein
BMEPIPMG_01279	CDS	219				hypothetical protein
BMEPIPMG_01280	CDS	618	soeB_5		COG0437	Sulfite dehydrogenase subunit B
BMEPIPMG_01281	CDS	2268	pcrA_3	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
BMEPIPMG_01282	CDS	1158				hypothetical protein
BMEPIPMG_01283	CDS	933				hypothetical protein
BMEPIPMG_01284	CDS	462				hypothetical protein
BMEPIPMG_01285	CDS	978				hypothetical protein
BMEPIPMG_01286	CDS	954	uppP	3.6.1.27		Undecaprenyl-diphosphatase
BMEPIPMG_01287	CDS	822				hypothetical protein
BMEPIPMG_01288	CDS	1083				hypothetical protein
BMEPIPMG_01289	CDS	888	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
BMEPIPMG_01290	CDS	1320	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
BMEPIPMG_01291	CDS	420				hypothetical protein
BMEPIPMG_01292	CDS	720				hypothetical protein
BMEPIPMG_01293	CDS	834				hypothetical protein
BMEPIPMG_01294	CDS	726		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
BMEPIPMG_01295	CDS	1041				hypothetical protein
BMEPIPMG_01296	CDS	720	walR_2		COG0745	Transcriptional regulatory protein WalR
BMEPIPMG_01297	CDS	2196	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
BMEPIPMG_01298	CDS	990	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
BMEPIPMG_01299	CDS	417				hypothetical protein
BMEPIPMG_01300	CDS	354				hypothetical protein
BMEPIPMG_01301	CDS	369				hypothetical protein
BMEPIPMG_01302	CDS	570				hypothetical protein
BMEPIPMG_01303	CDS	426				hypothetical protein
BMEPIPMG_01304	CDS	216				hypothetical protein
BMEPIPMG_01305	CDS	261	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
BMEPIPMG_01306	CDS	567	gmk	2.7.4.8	COG0194	Guanylate kinase
BMEPIPMG_01307	CDS	312				hypothetical protein
BMEPIPMG_01308	CDS	561				hypothetical protein
BMEPIPMG_01309	CDS	318				hypothetical protein
BMEPIPMG_01310	CDS	1311				L-lactate transporter
BMEPIPMG_01311	CDS	198	norV			Anaerobic nitric oxide reductase flavorubredoxin
BMEPIPMG_01312	CDS	1359				hypothetical protein
BMEPIPMG_01313	CDS	1347	pepC	3.4.22.40	COG3579	Aminopeptidase C
BMEPIPMG_01314	CDS	2289				hypothetical protein
BMEPIPMG_01315	CDS	1518	plaP		COG0531	Low-affinity putrescine importer PlaP
BMEPIPMG_01316	CDS	1053				hypothetical protein
BMEPIPMG_01317	CDS	1038	ltaE	4.1.2.48		Low specificity L-threonine aldolase
BMEPIPMG_01318	CDS	474				hypothetical protein
BMEPIPMG_01319	CDS	1554				hypothetical protein
BMEPIPMG_01320	CDS	1668		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BMEPIPMG_01321	CDS	594				hypothetical protein
BMEPIPMG_01322	CDS	882				hypothetical protein
BMEPIPMG_01323	CDS	1467				hypothetical protein
BMEPIPMG_01324	CDS	1518				hypothetical protein
BMEPIPMG_01325	CDS	492				hypothetical protein
BMEPIPMG_01326	CDS	366	mgsR		COG1393	Regulatory protein MgsR
BMEPIPMG_01327	CDS	747				hypothetical protein
BMEPIPMG_01328	CDS	597				hypothetical protein
BMEPIPMG_01329	CDS	2400	dmsA_8	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
BMEPIPMG_01330	CDS	618	soeB_6		COG0437	Sulfite dehydrogenase subunit B
BMEPIPMG_01331	CDS	387				hypothetical protein
BMEPIPMG_01332	tRNA	76				tRNA-Arg(tct)
BMEPIPMG_01333	CDS	918	porB	1.2.7.1	COG1013	Pyruvate synthase subunit PorB
BMEPIPMG_01334	CDS	1191	padG	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
BMEPIPMG_01335	CDS	546				hypothetical protein
BMEPIPMG_01336	CDS	531				hypothetical protein
BMEPIPMG_01337	CDS	327				hypothetical protein
BMEPIPMG_01338	CDS	1017				hypothetical protein
BMEPIPMG_01339	CDS	318				hypothetical protein
BMEPIPMG_01340	CDS	1875				hypothetical protein
BMEPIPMG_01341	CDS	600		3.1.3.3	COG0560	Phosphoserine phosphatase
BMEPIPMG_01342	CDS	687				hypothetical protein
BMEPIPMG_01343	CDS	909	ppx	3.6.1.11	COG0248	Exopolyphosphatase
BMEPIPMG_01344	CDS	789				hypothetical protein
BMEPIPMG_01345	CDS	855				hypothetical protein
BMEPIPMG_01346	CDS	1158				hypothetical protein
BMEPIPMG_01347	CDS	1155	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
BMEPIPMG_01348	CDS	966		1.6.5.11	COG2070	NADH:quinone reductase
BMEPIPMG_01349	CDS	909				hypothetical protein
BMEPIPMG_01350	CDS	129				hypothetical protein
BMEPIPMG_01351	CDS	180				hypothetical protein
BMEPIPMG_01352	CDS	297				hypothetical protein
BMEPIPMG_01353	CDS	888				IS3 family transposase ISStau1
BMEPIPMG_01354	CDS	1524				hypothetical protein
BMEPIPMG_01355	CDS	1269	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
BMEPIPMG_01356	CDS	171				hypothetical protein
BMEPIPMG_01357	CDS	186				hypothetical protein
BMEPIPMG_01358	CDS	1296				hypothetical protein
BMEPIPMG_01359	CDS	1623	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
BMEPIPMG_01360	CDS	2298				hypothetical protein
BMEPIPMG_01361	CDS	447				hypothetical protein
BMEPIPMG_01362	CDS	1020	yicL		COG0697	putative inner membrane transporter YicL
BMEPIPMG_01363	CDS	3876	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
BMEPIPMG_01364	CDS	663	nth_2	4.2.99.18	COG0177	Endonuclease III
BMEPIPMG_01365	CDS	501				hypothetical protein
BMEPIPMG_01366	CDS	438				hypothetical protein
BMEPIPMG_01367	CDS	2103				hypothetical protein
BMEPIPMG_01368	CDS	537				hypothetical protein
BMEPIPMG_01369	CDS	306				hypothetical protein
BMEPIPMG_01370	CDS	777		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
BMEPIPMG_01371	CDS	255				hypothetical protein
BMEPIPMG_01372	CDS	1083	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
BMEPIPMG_01373	CDS	1578	serA_1	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
BMEPIPMG_01374	CDS	1521	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
BMEPIPMG_01375	CDS	579				hypothetical protein
BMEPIPMG_01376	CDS	1698	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
BMEPIPMG_01377	CDS	306				hypothetical protein
BMEPIPMG_01378	CDS	291				hypothetical protein
BMEPIPMG_01379	CDS	1467				hypothetical protein
BMEPIPMG_01380	CDS	1338	yqcE			Inner membrane protein YqcE
BMEPIPMG_01381	CDS	984	aes_2	3.1.1.-	COG0657	Acetyl esterase
BMEPIPMG_01382	CDS	1149	caiA_2	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
BMEPIPMG_01383	CDS	1215	caiB	2.8.3.21		L-carnitine CoA-transferase
BMEPIPMG_01384	CDS	1599	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
BMEPIPMG_01385	CDS	867				hypothetical protein
BMEPIPMG_01386	CDS	1416	ygcS			Inner membrane metabolite transport protein YgcS
BMEPIPMG_01387	CDS	786	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
BMEPIPMG_01388	CDS	756	fixA_2		COG2086	Protein FixA
BMEPIPMG_01389	CDS	885	fixB_2		COG2025	Protein FixB
BMEPIPMG_01390	CDS	1302		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
BMEPIPMG_01391	CDS	300	fixX_2		COG2440	Ferredoxin-like protein FixX
BMEPIPMG_01392	CDS	1215	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
BMEPIPMG_01393	CDS	654				hypothetical protein
BMEPIPMG_01394	CDS	2082		1.16.1.-	COG0446	Metal reductase
BMEPIPMG_01395	CDS	339				hypothetical protein
BMEPIPMG_01396	CDS	522	lspA	3.4.23.36		Lipoprotein signal peptidase
BMEPIPMG_01397	CDS	2346	ileS_1	6.1.1.5	COG0060	Isoleucine--tRNA ligase
BMEPIPMG_01398	CDS	174	ileS_2	6.1.1.5	COG0060	Isoleucine--tRNA ligase
BMEPIPMG_01399	CDS	645				hypothetical protein
BMEPIPMG_01400	CDS	498				hypothetical protein
BMEPIPMG_01401	CDS	1314	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
BMEPIPMG_01402	CDS	489				hypothetical protein
BMEPIPMG_01403	CDS	753				IS3 family transposase ISBlo3
BMEPIPMG_01404	CDS	522				hypothetical protein
BMEPIPMG_01405	CDS	672				hypothetical protein
BMEPIPMG_01406	CDS	591				hypothetical protein
BMEPIPMG_01407	CDS	294				hypothetical protein
BMEPIPMG_01408	CDS	996				hypothetical protein
BMEPIPMG_01409	CDS	882				hypothetical protein
BMEPIPMG_01410	CDS	435				hypothetical protein
BMEPIPMG_01411	CDS	801	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BMEPIPMG_01412	CDS	663				hypothetical protein
BMEPIPMG_01413	CDS	813	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
BMEPIPMG_01414	CDS	1029				hypothetical protein
BMEPIPMG_01415	CDS	2109		1.18.-.-	COG0247	EtfAB:quinone oxidoreductase
BMEPIPMG_01416	CDS	963	etfA		COG2025	Electron transfer flavoprotein subunit alpha
BMEPIPMG_01417	CDS	768	fixA_3			Protein FixA
BMEPIPMG_01418	CDS	591	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
BMEPIPMG_01419	CDS	765				hypothetical protein
BMEPIPMG_01420	CDS	324	caiA_3	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
BMEPIPMG_01421	CDS	690	degU		COG2197	Transcriptional regulatory protein DegU
BMEPIPMG_01422	CDS	1158				hypothetical protein
BMEPIPMG_01423	CDS	1056	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
BMEPIPMG_01424	CDS	1188				hypothetical protein
BMEPIPMG_01425	CDS	618				hypothetical protein
BMEPIPMG_01426	CDS	744				hypothetical protein
BMEPIPMG_01427	CDS	924				hypothetical protein
BMEPIPMG_01428	CDS	1059	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
BMEPIPMG_01429	CDS	813	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
BMEPIPMG_01430	CDS	1293			COG2256	putative AAA domain-containing protein
BMEPIPMG_01431	CDS	891				hypothetical protein
BMEPIPMG_01432	CDS	1434				hypothetical protein
BMEPIPMG_01433	CDS	2637	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
BMEPIPMG_01434	CDS	390				hypothetical protein
BMEPIPMG_01435	CDS	2160				hypothetical protein
BMEPIPMG_01436	CDS	618				hypothetical protein
BMEPIPMG_01437	CDS	927	xerC_1			Tyrosine recombinase XerC
BMEPIPMG_01438	CDS	1137				hypothetical protein
BMEPIPMG_01439	CDS	231				hypothetical protein
BMEPIPMG_01440	CDS	2502				hypothetical protein
BMEPIPMG_01441	CDS	510				hypothetical protein
BMEPIPMG_01442	CDS	1767	pbpG		COG0744	Penicillin-binding protein 2D
BMEPIPMG_01443	CDS	2520	serA_2	1.97.1.9		Selenate reductase subunit alpha
BMEPIPMG_01444	CDS	624	soeB_7		COG0437	Sulfite dehydrogenase subunit B
BMEPIPMG_01445	CDS	1251	qrcD			Menaquinone reductase, integral membrane subunit
BMEPIPMG_01446	CDS	501				hypothetical protein
BMEPIPMG_01447	CDS	441				hypothetical protein
BMEPIPMG_01448	CDS	792	torD_6			Chaperone protein TorD
BMEPIPMG_01449	CDS	951				hypothetical protein
BMEPIPMG_01450	CDS	744	menG	2.1.1.163		Demethylmenaquinone methyltransferase
BMEPIPMG_01451	CDS	1362	triA	3.5.4.45		Melamine deaminase
BMEPIPMG_01452	CDS	213				hypothetical protein
BMEPIPMG_01453	CDS	681	tatB			Sec-independent protein translocase protein TatB
BMEPIPMG_01454	CDS	780	tatC		COG0805	Sec-independent protein translocase protein TatC
BMEPIPMG_01455	CDS	357	hypA			Hydrogenase maturation factor HypA
BMEPIPMG_01456	CDS	837	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
BMEPIPMG_01457	CDS	1236				hypothetical protein
BMEPIPMG_01458	CDS	702	vraR			Response regulator protein VraR
BMEPIPMG_01459	CDS	288	groS		COG0234	10 kDa chaperonin
BMEPIPMG_01460	CDS	1635	groL			60 kDa chaperonin
BMEPIPMG_01461	CDS	249				hypothetical protein
BMEPIPMG_01462	CDS	1545				hypothetical protein
BMEPIPMG_01463	CDS	450				hypothetical protein
BMEPIPMG_01464	CDS	1368	dinB_2	2.7.7.7		DNA polymerase IV
BMEPIPMG_01465	CDS	693				hypothetical protein
BMEPIPMG_01466	CDS	378				hypothetical protein
BMEPIPMG_01467	CDS	237				hypothetical protein
BMEPIPMG_01468	CDS	1647	ifcA_7	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BMEPIPMG_01469	CDS	594				hypothetical protein
BMEPIPMG_01470	CDS	1332	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
BMEPIPMG_01471	CDS	732				hypothetical protein
BMEPIPMG_01472	CDS	2916	uvrA_2		COG0178	UvrABC system protein A
BMEPIPMG_01473	CDS	1320				hypothetical protein
BMEPIPMG_01474	CDS	99				hypothetical protein
BMEPIPMG_01475	CDS	969	xerD_1		COG4974	Tyrosine recombinase XerD
BMEPIPMG_01476	CDS	1365	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
BMEPIPMG_01477	CDS	948				hypothetical protein
BMEPIPMG_01478	CDS	1473	comM		COG0606	Competence protein ComM
BMEPIPMG_01479	CDS	501				hypothetical protein
BMEPIPMG_01480	CDS	792	rnhB	3.1.26.4	COG0164	Ribonuclease HII
BMEPIPMG_01481	CDS	348	rplS			50S ribosomal protein L19
BMEPIPMG_01482	CDS	936			COG0330	putative protein
BMEPIPMG_01483	CDS	1308	rutB_2	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
BMEPIPMG_01484	CDS	1587	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
BMEPIPMG_01485	CDS	615				hypothetical protein
BMEPIPMG_01486	CDS	942	cysK	2.5.1.47		Cysteine synthase
BMEPIPMG_01487	tRNA	77				tRNA-Asp(gtc)
BMEPIPMG_01488	tRNA	77				tRNA-Asp(gtc)
BMEPIPMG_01489	CDS	363			COG0537	putative HIT-like protein
BMEPIPMG_01490	CDS	651				hypothetical protein
BMEPIPMG_01491	CDS	2004				hypothetical protein
BMEPIPMG_01492	CDS	1206				hypothetical protein
BMEPIPMG_01493	CDS	1257	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
BMEPIPMG_01494	CDS	2175	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
BMEPIPMG_01495	CDS	528				hypothetical protein
BMEPIPMG_01496	CDS	1023				hypothetical protein
BMEPIPMG_01497	CDS	1056	mreB		COG1077	Cell shape-determining protein MreB
BMEPIPMG_01498	CDS	1581	ifcA_8	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BMEPIPMG_01499	CDS	1065				hypothetical protein
BMEPIPMG_01500	CDS	1290	hoxH	1.12.1.2		NAD-reducing hydrogenase HoxS subunit beta
BMEPIPMG_01501	CDS	789				hypothetical protein
BMEPIPMG_01502	CDS	903	asrB		COG0543	Anaerobic sulfite reductase subunit B
BMEPIPMG_01503	CDS	1026	asrA		COG1145	Anaerobic sulfite reductase subunit A
BMEPIPMG_01504	CDS	405	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
BMEPIPMG_01505	CDS	1386				hypothetical protein
BMEPIPMG_01506	CDS	534	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
BMEPIPMG_01507	CDS	1446	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
BMEPIPMG_01508	tRNA	76				tRNA-Arg(ccg)
BMEPIPMG_01509	CDS	504	yegS_2	2.7.1.-		lipid kinase YegS
BMEPIPMG_01510	CDS	831				hypothetical protein
BMEPIPMG_01511	CDS	1656				hypothetical protein
BMEPIPMG_01512	CDS	1038				hypothetical protein
BMEPIPMG_01513	CDS	309	aspS	6.1.1.12		Aspartate--tRNA ligase
BMEPIPMG_01514	CDS	1221				hypothetical protein
BMEPIPMG_01515	tRNA	77				tRNA-Pro(tgg)
BMEPIPMG_01516	CDS	966				hypothetical protein
BMEPIPMG_01517	CDS	759				hypothetical protein
BMEPIPMG_01518	CDS	135				hypothetical protein
BMEPIPMG_01519	CDS	402	cymR			HTH-type transcriptional regulator CymR
BMEPIPMG_01520	CDS	1227	iscS_2	2.8.1.7		Cysteine desulfurase IscS
BMEPIPMG_01521	CDS	474	iscU_2		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
BMEPIPMG_01522	CDS	564				hypothetical protein
BMEPIPMG_01523	CDS	2697	dmsA_9	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
BMEPIPMG_01524	CDS	630	dmsB_12		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
BMEPIPMG_01525	CDS	678	torD_7			Chaperone protein TorD
BMEPIPMG_01526	CDS	2622	pcrA_4	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
BMEPIPMG_01527	CDS	630	ttrB_4		COG0437	Tetrathionate reductase subunit B
BMEPIPMG_01528	CDS	720				hypothetical protein
BMEPIPMG_01529	CDS	873				hypothetical protein
BMEPIPMG_01530	CDS	369				hypothetical protein
BMEPIPMG_01531	CDS	495				hypothetical protein
BMEPIPMG_01532	CDS	582				hypothetical protein
BMEPIPMG_01533	CDS	771				hypothetical protein
BMEPIPMG_01534	CDS	840				hypothetical protein
BMEPIPMG_01535	CDS	1134				hypothetical protein
BMEPIPMG_01536	CDS	216				hypothetical protein
BMEPIPMG_01537	CDS	1110				hypothetical protein
