locus_tag	ftype	length_bp	gene	EC_number	COG	product
KFNBJHEN_01107	CDS	732	walR_5		COG0745	Transcriptional regulatory protein WalR
KFNBJHEN_01108	CDS	1044				hypothetical protein
KFNBJHEN_01109	CDS	828	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
KFNBJHEN_01110	CDS	999	pstA		COG0581	Phosphate transport system permease protein PstA
KFNBJHEN_01111	CDS	993				hypothetical protein
KFNBJHEN_01112	CDS	969	pstS2		COG0226	Phosphate-binding protein PstS 2
KFNBJHEN_01113	CDS	981				hypothetical protein
KFNBJHEN_01114	CDS	1284			COG3177	putative protein
KFNBJHEN_01115	CDS	1086				hypothetical protein
KFNBJHEN_01116	CDS	2334				hypothetical protein
KFNBJHEN_01117	CDS	789				hypothetical protein
KFNBJHEN_01118	CDS	1917	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KFNBJHEN_01119	CDS	912	ecfT_3			Energy-coupling factor transporter transmembrane protein EcfT
KFNBJHEN_01120	CDS	909				hypothetical protein
KFNBJHEN_01121	CDS	657				hypothetical protein
KFNBJHEN_01122	CDS	2595	smc_2			Chromosome partition protein Smc
KFNBJHEN_01123	CDS	2175				hypothetical protein
KFNBJHEN_01124	CDS	1305	der_2			GTPase Der
KFNBJHEN_01125	CDS	1446				hypothetical protein
KFNBJHEN_01126	CDS	1224	bioB	2.8.1.6		Biotin synthase
KFNBJHEN_01127	CDS	1794	hndD	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
KFNBJHEN_01128	CDS	1839	sfrB	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
KFNBJHEN_01129	CDS	144	ala	1.4.1.1		Alanine dehydrogenase
KFNBJHEN_01130	CDS	1083	vioD_1	4.2.1.145		Capreomycidine synthase
KFNBJHEN_01131	CDS	438				hypothetical protein
KFNBJHEN_01132	CDS	1281				hypothetical protein
KFNBJHEN_01133	CDS	1374				hypothetical protein
KFNBJHEN_01134	tRNA	76				tRNA-Thr(cgt)
KFNBJHEN_01135	CDS	2739	uvrA_2		COG0178	UvrABC system protein A
KFNBJHEN_01136	CDS	420				hypothetical protein
KFNBJHEN_01137	CDS	234				hypothetical protein
KFNBJHEN_01138	CDS	1203	qrcD_1			Menaquinone reductase, integral membrane subunit
KFNBJHEN_01139	CDS	621	ttrB_4		COG0437	Tetrathionate reductase subunit B
KFNBJHEN_01140	CDS	2487	dmsA_6	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
KFNBJHEN_01141	CDS	906				hypothetical protein
KFNBJHEN_01142	CDS	690				hypothetical protein
KFNBJHEN_01143	CDS	1581	ifcA_6	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KFNBJHEN_01144	CDS	924				hypothetical protein
KFNBJHEN_01145	CDS	1251				hypothetical protein
KFNBJHEN_01146	CDS	1476				hypothetical protein
KFNBJHEN_01147	CDS	1203				hypothetical protein
KFNBJHEN_01148	CDS	570	azoR	1.7.1.17		FMN-dependent NADH-azoreductase
KFNBJHEN_01149	CDS	366				hypothetical protein
KFNBJHEN_01150	CDS	1425	pyrP_3			Uracil permease
KFNBJHEN_01151	CDS	1122	vioD_2	4.2.1.145		Capreomycidine synthase
KFNBJHEN_01152	CDS	1437	arcD1		COG0531	Arginine/ornithine antiporter ArcD1
KFNBJHEN_01153	CDS	969				hypothetical protein
KFNBJHEN_01154	CDS	1023				hypothetical protein
KFNBJHEN_01155	CDS	588				hypothetical protein
KFNBJHEN_01156	CDS	1404				hypothetical protein
KFNBJHEN_01157	CDS	1491				hypothetical protein
KFNBJHEN_01158	CDS	330	trxC		COG0526	Putative thioredoxin 2
KFNBJHEN_01159	CDS	1299				hypothetical protein
KFNBJHEN_01160	CDS	2217				hypothetical protein
KFNBJHEN_01161	CDS	981	guaA_2	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
KFNBJHEN_01162	CDS	447				hypothetical protein
KFNBJHEN_01163	CDS	273				hypothetical protein
KFNBJHEN_01164	CDS	453				hypothetical protein
KFNBJHEN_01165	CDS	669				hypothetical protein
KFNBJHEN_01166	CDS	489				hypothetical protein
KFNBJHEN_01167	CDS	309				hypothetical protein
KFNBJHEN_01168	CDS	702	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
KFNBJHEN_01169	CDS	366				hypothetical protein
KFNBJHEN_01170	CDS	450				hypothetical protein
KFNBJHEN_01171	CDS	303				hypothetical protein
KFNBJHEN_01172	CDS	522				hypothetical protein
KFNBJHEN_01173	CDS	1410	ribZ_3			Riboflavin transporter RibZ
KFNBJHEN_01174	CDS	651	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
KFNBJHEN_01175	CDS	342				hypothetical protein
KFNBJHEN_01176	CDS	1029				hypothetical protein
	repeat_region	164				
KFNBJHEN_01177	CDS	828				hypothetical protein
KFNBJHEN_01178	CDS	1365				hypothetical protein
KFNBJHEN_01179	CDS	969	glsA1	3.5.1.2	COG2066	Glutaminase 1
KFNBJHEN_01180	CDS	753	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
KFNBJHEN_01181	CDS	927	ctkA	2.7.11.1		Serine/threonine-protein kinase CtkA
KFNBJHEN_01182	CDS	861				DegV domain-containing protein
KFNBJHEN_01183	CDS	561	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
KFNBJHEN_01184	CDS	810	mta		COG0789	HTH-type transcriptional activator mta
KFNBJHEN_01185	CDS	2805		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
KFNBJHEN_01186	CDS	1395				hypothetical protein
KFNBJHEN_01187	CDS	714				hypothetical protein
KFNBJHEN_01188	CDS	2652	dmsA_7	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
KFNBJHEN_01189	CDS	627	dmsB_8		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
KFNBJHEN_01190	CDS	765	dmsD_3			Tat proofreading chaperone DmsD
KFNBJHEN_01191	CDS	879				hypothetical protein
KFNBJHEN_01192	CDS	387				hypothetical protein
KFNBJHEN_01193	CDS	960				hypothetical protein
KFNBJHEN_01194	CDS	1881	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
KFNBJHEN_01195	CDS	732		5.1.1.13		Aspartate racemase
KFNBJHEN_01196	CDS	1401		6.3.1.12		D-aspartate ligase
KFNBJHEN_01197	CDS	1290			COG1167	Putative aminotransferase/MSMEI_6121
KFNBJHEN_01198	CDS	1563	opuE_2		COG0591	Osmoregulated proline transporter OpuE
KFNBJHEN_01199	CDS	1191	fprA	1.-.-.-	COG0426	Nitric oxide reductase
KFNBJHEN_01200	CDS	1170				hypothetical protein
KFNBJHEN_01201	tRNA	85				tRNA-Tyr(gta)
KFNBJHEN_01202	tRNA	76				tRNA-Thr(ggt)
KFNBJHEN_01203	tRNA	77				tRNA-Met(cat)
KFNBJHEN_01204	CDS	1203	tufA		COG0050	Elongation factor Tu
KFNBJHEN_01205	CDS	150	rpmG		COG0267	50S ribosomal protein L33
KFNBJHEN_01206	tRNA	77				tRNA-Trp(cca)
KFNBJHEN_01207	CDS	402	secE			Protein translocase subunit SecE
KFNBJHEN_01208	CDS	531	nusG		COG0250	Transcription termination/antitermination protein NusG
KFNBJHEN_01209	CDS	498	rplK			50S ribosomal protein L11
KFNBJHEN_01210	CDS	711	rplA		COG0081	50S ribosomal protein L1
KFNBJHEN_01211	CDS	1029	ppnK	2.7.1.23	COG0061	NAD kinase
KFNBJHEN_01212	CDS	1932	murJ			lipid II flippase MurJ
KFNBJHEN_01213	CDS	774	map_1	3.4.11.18	COG0024	Methionine aminopeptidase 1
KFNBJHEN_01214	CDS	1614	pyrG_1	6.3.4.2		CTP synthase
KFNBJHEN_01215	CDS	258				hypothetical protein
KFNBJHEN_01216	CDS	330				hypothetical protein
KFNBJHEN_01217	CDS	546				hypothetical protein
KFNBJHEN_01218	CDS	429				hypothetical protein
KFNBJHEN_01219	CDS	1449				hypothetical protein
KFNBJHEN_01220	CDS	1842				hypothetical protein
KFNBJHEN_01221	CDS	1482				hypothetical protein
KFNBJHEN_01222	CDS	768				hypothetical protein
KFNBJHEN_01223	CDS	1029	ansA	3.5.1.1	COG0252	L-asparaginase 1
KFNBJHEN_01224	CDS	924	xerD_1			Tyrosine recombinase XerD
KFNBJHEN_01225	CDS	477	mraZ			Transcriptional regulator MraZ
KFNBJHEN_01226	CDS	957	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
KFNBJHEN_01227	CDS	561	ftsL			Cell division protein FtsL
KFNBJHEN_01228	CDS	744	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
KFNBJHEN_01229	CDS	1524	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
KFNBJHEN_01230	CDS	555				hypothetical protein
KFNBJHEN_01231	CDS	402				hypothetical protein
KFNBJHEN_01232	CDS	540				hypothetical protein
KFNBJHEN_01233	CDS	924	pdxK	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
KFNBJHEN_01234	CDS	1062				hypothetical protein
KFNBJHEN_01235	CDS	870				hypothetical protein
KFNBJHEN_01236	CDS	1605				hypothetical protein
KFNBJHEN_01237	CDS	813	fetB		COG0390	putative iron export permease protein FetB
KFNBJHEN_01238	CDS	870	btuD_9	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KFNBJHEN_01239	CDS	525				hypothetical protein
KFNBJHEN_01240	CDS	1410				hypothetical protein
KFNBJHEN_01241	CDS	468				hypothetical protein
KFNBJHEN_01242	CDS	456				hypothetical protein
KFNBJHEN_01243	CDS	324				hypothetical protein
KFNBJHEN_01244	CDS	960				hypothetical protein
KFNBJHEN_01245	CDS	975				hypothetical protein
KFNBJHEN_01246	CDS	1365	moaA_1			GTP 3',8-cyclase
KFNBJHEN_01247	CDS	606				hypothetical protein
KFNBJHEN_01248	CDS	2307				hypothetical protein
KFNBJHEN_01249	CDS	1527				hypothetical protein
KFNBJHEN_01250	CDS	507				hypothetical protein
KFNBJHEN_01251	tRNA	78				tRNA-Met(cat)
KFNBJHEN_01252	CDS	1041				hypothetical protein
KFNBJHEN_01253	CDS	1425	purF_2	2.4.2.14		Amidophosphoribosyltransferase
KFNBJHEN_01254	CDS	2724	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
KFNBJHEN_01255	CDS	879	menB_2	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
KFNBJHEN_01256	CDS	867				hypothetical protein
KFNBJHEN_01257	CDS	1710	fccA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KFNBJHEN_01258	CDS	1350				hypothetical protein
KFNBJHEN_01259	CDS	717	ypdB		COG3279	Transcriptional regulatory protein YpdB
KFNBJHEN_01260	CDS	1074	pilT		COG2805	Twitching mobility protein
KFNBJHEN_01261	CDS	420				hypothetical protein
KFNBJHEN_01262	CDS	777				hypothetical protein
KFNBJHEN_01263	CDS	627				hypothetical protein
KFNBJHEN_01264	CDS	324				hypothetical protein
KFNBJHEN_01265	CDS	1053	epsF		COG1459	Type II secretion system protein F
KFNBJHEN_01266	CDS	993				hypothetical protein
KFNBJHEN_01267	CDS	2997	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
KFNBJHEN_01268	CDS	363				hypothetical protein
KFNBJHEN_01269	CDS	294				hypothetical protein
KFNBJHEN_01270	CDS	1716	asD	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
KFNBJHEN_01271	CDS	354				hypothetical protein
KFNBJHEN_01272	CDS	321	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
KFNBJHEN_01273	CDS	528	apt	2.4.2.7		Adenine phosphoribosyltransferase
KFNBJHEN_01274	CDS	1602				hypothetical protein
KFNBJHEN_01275	CDS	1911	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
KFNBJHEN_01276	CDS	651				hypothetical protein
KFNBJHEN_01277	CDS	1044				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
KFNBJHEN_01278	CDS	222				hypothetical protein
KFNBJHEN_01279	CDS	795	zupT_1		COG0428	Zinc transporter ZupT
KFNBJHEN_01280	CDS	1698	cdr	1.8.1.14		Coenzyme A disulfide reductase
KFNBJHEN_01281	CDS	1848	urdA_2	1.3.99.33	COG1053	Urocanate reductase
KFNBJHEN_01282	CDS	1485				hypothetical protein
KFNBJHEN_01283	CDS	753	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
KFNBJHEN_01284	CDS	453				hypothetical protein
KFNBJHEN_01285	CDS	1713				hypothetical protein
KFNBJHEN_01286	CDS	1542				hypothetical protein
KFNBJHEN_01287	CDS	1332				hypothetical protein
KFNBJHEN_01288	CDS	1173	ybiR		COG0471	Inner membrane protein YbiR
KFNBJHEN_01289	CDS	756				hypothetical protein
KFNBJHEN_01290	CDS	432				hypothetical protein
KFNBJHEN_01291	CDS	381	crcB			Putative fluoride ion transporter CrcB
KFNBJHEN_01292	CDS	516				hypothetical protein
KFNBJHEN_01293	CDS	531				hypothetical protein
KFNBJHEN_01294	CDS	1128				hypothetical protein
KFNBJHEN_01295	CDS	1197	APOA1BP	5.1.99.6		NAD(P)H-hydrate epimerase
KFNBJHEN_01296	CDS	456				hypothetical protein
KFNBJHEN_01297	CDS	549				hypothetical protein
KFNBJHEN_01298	CDS	681	hypB			Hydrogenase maturation factor HypB
KFNBJHEN_01299	CDS	813				hypothetical protein
KFNBJHEN_01300	CDS	408				hypothetical protein
KFNBJHEN_01301	CDS	1713				hypothetical protein
KFNBJHEN_01302	CDS	288				hypothetical protein
KFNBJHEN_01303	CDS	330				hypothetical protein
KFNBJHEN_01304	CDS	318				hypothetical protein
KFNBJHEN_01305	CDS	519	ogt_2	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
KFNBJHEN_01306	CDS	456				hypothetical protein
KFNBJHEN_01307	CDS	2316	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
KFNBJHEN_01308	CDS	1263	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
KFNBJHEN_01309	CDS	411	CARKD	4.2.1.136		ATP-dependent (S)-NAD(P)H-hydrate dehydratase
KFNBJHEN_01310	CDS	2574	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
KFNBJHEN_01311	CDS	552				hypothetical protein
KFNBJHEN_01312	CDS	1848	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
KFNBJHEN_01313	CDS	2451	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
KFNBJHEN_01314	CDS	1062	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
KFNBJHEN_01315	CDS	1206				hypothetical protein
KFNBJHEN_01316	CDS	291				hypothetical protein
KFNBJHEN_01317	CDS	447				hypothetical protein
KFNBJHEN_01318	CDS	1617	recN		COG0497	DNA repair protein RecN
KFNBJHEN_01319	CDS	1641				hypothetical protein
KFNBJHEN_01320	CDS	2154	uvrB		COG0556	UvrABC system protein B
KFNBJHEN_01321	CDS	1083				hypothetical protein
KFNBJHEN_01322	CDS	600	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
KFNBJHEN_01323	CDS	1221	rpsA		COG0539	30S ribosomal protein S1
KFNBJHEN_01324	CDS	1401				hypothetical protein
KFNBJHEN_01325	CDS	1047				hypothetical protein
KFNBJHEN_01326	CDS	261				hypothetical protein
KFNBJHEN_01327	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
KFNBJHEN_01328	CDS	1326	amt			Ammonia channel
KFNBJHEN_01329	CDS	666				hypothetical protein
KFNBJHEN_01330	CDS	426				hypothetical protein
KFNBJHEN_01331	CDS	282				hypothetical protein
KFNBJHEN_01332	CDS	228				hypothetical protein
KFNBJHEN_01333	CDS	1878	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
KFNBJHEN_01334	CDS	261				hypothetical protein
KFNBJHEN_01335	CDS	588	nusB			Transcription antitermination protein NusB
KFNBJHEN_01336	CDS	351				hypothetical protein
KFNBJHEN_01337	CDS	1353	accC	6.3.4.14	COG0439	Biotin carboxylase
KFNBJHEN_01338	CDS	1872	oadA	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
KFNBJHEN_01339	CDS	1425				hypothetical protein
KFNBJHEN_01340	CDS	606				hypothetical protein
KFNBJHEN_01341	CDS	1725				hypothetical protein
KFNBJHEN_01342	CDS	1497				hypothetical protein
KFNBJHEN_01343	CDS	882	degV		COG1307	Protein DegV
KFNBJHEN_01344	CDS	1002	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
KFNBJHEN_01345	CDS	573				hypothetical protein
KFNBJHEN_01346	CDS	819				hypothetical protein
KFNBJHEN_01347	CDS	759				hypothetical protein
KFNBJHEN_01348	CDS	948	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
KFNBJHEN_01349	CDS	510				hypothetical protein
KFNBJHEN_01350	CDS	1140				hypothetical protein
KFNBJHEN_01351	tRNA	84				tRNA-Leu(caa)
KFNBJHEN_01352	CDS	1464				hypothetical protein
KFNBJHEN_01353	CDS	1479				hypothetical protein
KFNBJHEN_01354	CDS	501	albA	1.3.3.13		Albonoursin synthase
KFNBJHEN_01355	CDS	1356	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
KFNBJHEN_01356	CDS	396				hypothetical protein
KFNBJHEN_01357	CDS	1284	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
KFNBJHEN_01358	CDS	663		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
KFNBJHEN_01359	CDS	1005				hypothetical protein
KFNBJHEN_01360	CDS	747				hypothetical protein
KFNBJHEN_01361	CDS	312				hypothetical protein
KFNBJHEN_01362	CDS	807	speE	2.5.1.16		Polyamine aminopropyltransferase
KFNBJHEN_01363	CDS	438				hypothetical protein
KFNBJHEN_01364	CDS	582	malT_3			HTH-type transcriptional regulator MalT
KFNBJHEN_01365	CDS	921				hypothetical protein
KFNBJHEN_01366	CDS	159				hypothetical protein
KFNBJHEN_01367	CDS	1563				hypothetical protein
KFNBJHEN_01368	CDS	801				hypothetical protein
KFNBJHEN_01369	CDS	1617				hypothetical protein
KFNBJHEN_01370	CDS	1524				hypothetical protein
KFNBJHEN_01371	CDS	282				hypothetical protein
KFNBJHEN_01372	CDS	450				hypothetical protein
KFNBJHEN_01373	CDS	186				hypothetical protein
KFNBJHEN_01374	CDS	1284		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
KFNBJHEN_01375	CDS	927	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
KFNBJHEN_01376	CDS	228				hypothetical protein
KFNBJHEN_01377	CDS	1395				hypothetical protein
KFNBJHEN_01378	CDS	1650	ifcA_7	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KFNBJHEN_01379	CDS	723				hypothetical protein
KFNBJHEN_01380	CDS	1506				hypothetical protein
KFNBJHEN_01381	CDS	1212	purF_3	2.4.2.14		Amidophosphoribosyltransferase
KFNBJHEN_01382	CDS	129				hypothetical protein
KFNBJHEN_01383	CDS	309				hypothetical protein
KFNBJHEN_01384	CDS	867	zupT_2		COG0428	Zinc transporter ZupT
KFNBJHEN_01385	CDS	2475	pcrA_5	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
KFNBJHEN_01386	CDS	621	soeB_4		COG0437	Sulfite dehydrogenase subunit B
KFNBJHEN_01387	CDS	1290	qrcD_2			Menaquinone reductase, integral membrane subunit
KFNBJHEN_01388	CDS	519				hypothetical protein
KFNBJHEN_01389	CDS	441				hypothetical protein
KFNBJHEN_01390	CDS	510	proX		COG3760	Prolyl-tRNA editing protein ProX
KFNBJHEN_01391	CDS	792	torD_7			Chaperone protein TorD
KFNBJHEN_01392	CDS	951				hypothetical protein
KFNBJHEN_01393	CDS	744	menG	2.1.1.163		Demethylmenaquinone methyltransferase
KFNBJHEN_01394	CDS	1362	triA	3.5.4.45		Melamine deaminase
KFNBJHEN_01395	CDS	213				hypothetical protein
KFNBJHEN_01396	CDS	693	tatB			Sec-independent protein translocase protein TatB
KFNBJHEN_01397	CDS	783	tatC		COG0805	Sec-independent protein translocase protein TatC
KFNBJHEN_01398	CDS	357	hypA			Hydrogenase maturation factor HypA
KFNBJHEN_01399	CDS	837	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
KFNBJHEN_01400	CDS	1236				hypothetical protein
KFNBJHEN_01401	CDS	702	vraR			Response regulator protein VraR
KFNBJHEN_01402	CDS	288	groS		COG0234	10 kDa chaperonin
KFNBJHEN_01403	CDS	1635	groL			60 kDa chaperonin
KFNBJHEN_01404	CDS	579	xpt	2.4.2.22		Xanthine phosphoribosyltransferase
KFNBJHEN_01405	CDS	1650				hypothetical protein
KFNBJHEN_01406	CDS	930				hypothetical protein
KFNBJHEN_01407	CDS	711				hypothetical protein
KFNBJHEN_01408	CDS	1752	cstA		COG1966	Peptide transporter CstA
KFNBJHEN_01409	CDS	603				hypothetical protein
KFNBJHEN_01410	CDS	432	uspA2		COG0589	Universal stress protein A 
KFNBJHEN_01411	CDS	1392	yhhS_2			putative MFS-type transporter YhhS
KFNBJHEN_01412	tRNA	74				tRNA-Gln(ttg)
KFNBJHEN_01413	tRNA	76				tRNA-Lys(ttt)
KFNBJHEN_01414	CDS	1293	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
KFNBJHEN_01415	CDS	567				hypothetical protein
KFNBJHEN_01416	CDS	1302	aguA_2	3.5.3.12	COG2957	Agmatine deiminase
KFNBJHEN_01417	CDS	1083	argF_1	2.1.3.3		Ornithine carbamoyltransferase
KFNBJHEN_01418	CDS	1299				hypothetical protein
KFNBJHEN_01419	CDS	933	nlhH_2	3.1.1.1	COG0657	Carboxylesterase NlhH
KFNBJHEN_01420	CDS	1272				hypothetical protein
KFNBJHEN_01421	CDS	219	infA		COG0361	Translation initiation factor IF-1
KFNBJHEN_01422	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
KFNBJHEN_01423	CDS	369	rpsM		COG0099	30S ribosomal protein S13
KFNBJHEN_01424	CDS	399	rpsK			30S ribosomal protein S11
KFNBJHEN_01425	CDS	597	rpsD			30S ribosomal protein S4
KFNBJHEN_01426	CDS	846				hypothetical protein
KFNBJHEN_01427	CDS	381				hypothetical protein
KFNBJHEN_01428	CDS	1869				hypothetical protein
KFNBJHEN_01429	CDS	930	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
KFNBJHEN_01430	CDS	639	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
KFNBJHEN_01431	CDS	1638				hypothetical protein
KFNBJHEN_01432	CDS	6333				hypothetical protein
KFNBJHEN_01433	CDS	1734				hypothetical protein
KFNBJHEN_01434	CDS	177				hypothetical protein
KFNBJHEN_01435	CDS	270				hypothetical protein
KFNBJHEN_01436	CDS	651				hypothetical protein
KFNBJHEN_01437	CDS	894				hypothetical protein
KFNBJHEN_01438	CDS	900				hypothetical protein
KFNBJHEN_01439	CDS	543	phsB_2		COG0437	Thiosulfate reductase electron transfer subunit PhsB
KFNBJHEN_01440	CDS	2205	phsA_2	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
KFNBJHEN_01441	CDS	744	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
KFNBJHEN_01442	CDS	2160	ydhV	1.-.-.-	COG2414	putative oxidoreductase YdhV
KFNBJHEN_01443	CDS	1128				hypothetical protein
KFNBJHEN_01444	CDS	600				hypothetical protein
KFNBJHEN_01445	CDS	1797				hypothetical protein
KFNBJHEN_01446	CDS	255				hypothetical protein
KFNBJHEN_01447	CDS	1182	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
KFNBJHEN_01448	CDS	1371				hypothetical protein
KFNBJHEN_01449	CDS	1563				hypothetical protein
KFNBJHEN_01450	CDS	1707				hypothetical protein
KFNBJHEN_01451	CDS	732				hypothetical protein
KFNBJHEN_01452	CDS	1359	proP_1			Proline/betaine transporter
KFNBJHEN_01453	CDS	1218	nrfA_2	1.7.2.2		Cytochrome c-552
KFNBJHEN_01454	CDS	1170				hypothetical protein
KFNBJHEN_01455	CDS	786			COG1120	putative ABC transporter ATP-binding protein
KFNBJHEN_01456	CDS	981			COG0609	putative ABC transporter permease protein
KFNBJHEN_01457	CDS	864				hypothetical protein
KFNBJHEN_01458	CDS	660				hypothetical protein
KFNBJHEN_01459	CDS	1674	ifcA_8	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KFNBJHEN_01460	CDS	1932	urdA_3	1.3.99.33	COG0431	Urocanate reductase
KFNBJHEN_01461	CDS	966	tfdS			HTH-type transcriptional regulator TfdS
KFNBJHEN_01462	CDS	1416				hypothetical protein
KFNBJHEN_01463	CDS	759				hypothetical protein
KFNBJHEN_01464	CDS	561				hypothetical protein
KFNBJHEN_01465	CDS	1323				L-lactate transporter
KFNBJHEN_01466	CDS	198	norV			Anaerobic nitric oxide reductase flavorubredoxin
KFNBJHEN_01467	CDS	1359				hypothetical protein
KFNBJHEN_01468	CDS	1347	pepC	3.4.22.40	COG3579	Aminopeptidase C
KFNBJHEN_01469	CDS	2289				hypothetical protein
KFNBJHEN_01470	CDS	1518	plaP		COG0531	Low-affinity putrescine importer PlaP
KFNBJHEN_01471	CDS	1053				hypothetical protein
KFNBJHEN_01472	CDS	1038	ltaE	4.1.2.48		Low specificity L-threonine aldolase
KFNBJHEN_01473	CDS	483				hypothetical protein
KFNBJHEN_01474	CDS	1554				hypothetical protein
KFNBJHEN_01475	CDS	1668		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KFNBJHEN_01476	CDS	594				hypothetical protein
KFNBJHEN_01477	CDS	882				hypothetical protein
KFNBJHEN_01478	CDS	1467				hypothetical protein
KFNBJHEN_01479	CDS	1518				hypothetical protein
KFNBJHEN_01480	CDS	492				hypothetical protein
KFNBJHEN_01481	CDS	366	mgsR		COG1393	Regulatory protein MgsR
KFNBJHEN_01482	CDS	1527	cca	2.7.7.72		CCA-adding enzyme
KFNBJHEN_01483	CDS	750	yfcA		COG0730	putative membrane transporter protein YfcA
KFNBJHEN_01484	tRNA	77				tRNA-Glu(ctc)
KFNBJHEN_01485	tRNA	77				tRNA-Glu(ctc)
KFNBJHEN_01486	tRNA	74				tRNA-Gln(ctg)
KFNBJHEN_01487	CDS	699				hypothetical protein
KFNBJHEN_01488	CDS	399				hypothetical protein
KFNBJHEN_01489	CDS	1695	ifcA_9	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KFNBJHEN_01490	CDS	1446				hypothetical protein
KFNBJHEN_01491	CDS	1953	urdA_4	1.3.99.33	COG0431	Urocanate reductase
KFNBJHEN_01492	CDS	852	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
KFNBJHEN_01493	CDS	597	rutB_1	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
KFNBJHEN_01494	CDS	672	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
KFNBJHEN_01495	CDS	1359	bzaF	4.1.99.23	COG0422	5-hydroxybenzimidazole synthase
KFNBJHEN_01496	CDS	651	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
KFNBJHEN_01497	CDS	804				hypothetical protein
KFNBJHEN_01498	CDS	258				hypothetical protein
KFNBJHEN_01499	CDS	792	sepF			Cell division protein SepF
KFNBJHEN_01500	CDS	693	yggS		COG0325	Pyridoxal phosphate homeostasis protein
