locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBCBFIFP_01108	CDS	1560	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
MBCBFIFP_01109	CDS	327				hypothetical protein
MBCBFIFP_01110	CDS	102				hypothetical protein
MBCBFIFP_01111	CDS	222				hypothetical protein
MBCBFIFP_01112	CDS	786				hypothetical protein
MBCBFIFP_01113	CDS	666				hypothetical protein
MBCBFIFP_01114	CDS	660	fliA			RNA polymerase sigma factor FliA
MBCBFIFP_01115	CDS	2298		1.-.-.-		NADH oxidase
MBCBFIFP_01116	CDS	1659				hypothetical protein
MBCBFIFP_01117	CDS	492	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
MBCBFIFP_01118	CDS	843	ispD	2.7.7.60		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
MBCBFIFP_01119	CDS	2583	clpC1			ATP-dependent Clp protease ATP-binding subunit ClpC1
MBCBFIFP_01120	CDS	1062				hypothetical protein
MBCBFIFP_01121	CDS	1977	epmA	6.3.1.-		Elongation factor P--(R)-beta-lysine ligase
MBCBFIFP_01122	CDS	471	greA		COG0782	Transcription elongation factor GreA
MBCBFIFP_01123	CDS	270	tatA			Sec-independent protein translocase protein TatA
MBCBFIFP_01124	CDS	507				hypothetical protein
MBCBFIFP_01125	CDS	402	adhR_2		COG0789	HTH-type transcriptional regulator AdhR
MBCBFIFP_01126	CDS	651				hypothetical protein
MBCBFIFP_01127	CDS	240				hypothetical protein
MBCBFIFP_01128	CDS	1221	ackA_1	2.7.2.1	COG0282	Acetate kinase
MBCBFIFP_01129	tRNA	77				tRNA-Pro(cgg)
MBCBFIFP_01130	CDS	483	menI	3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
MBCBFIFP_01131	CDS	1194				hypothetical protein
MBCBFIFP_01132	CDS	1167				hypothetical protein
MBCBFIFP_01133	CDS	504				hypothetical protein
MBCBFIFP_01134	CDS	1182	purH	3.5.4.10		Bifunctional purine biosynthesis protein PurH
MBCBFIFP_01135	CDS	696				hypothetical protein
MBCBFIFP_01136	CDS	993				hypothetical protein
MBCBFIFP_01137	CDS	618	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
MBCBFIFP_01138	CDS	1077	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
MBCBFIFP_01139	CDS	1482	purF_2	2.4.2.14	COG0034	Amidophosphoribosyltransferase
MBCBFIFP_01140	CDS	909				hypothetical protein
MBCBFIFP_01141	CDS	117				hypothetical protein
MBCBFIFP_01142	CDS	1734		2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
MBCBFIFP_01143	CDS	2859	ppk	2.7.4.1		Polyphosphate kinase
MBCBFIFP_01144	CDS	408				hypothetical protein
MBCBFIFP_01145	CDS	465				hypothetical protein
MBCBFIFP_01146	CDS	327	gdx			Guanidinium exporter
MBCBFIFP_01147	CDS	726				hypothetical protein
MBCBFIFP_01148	CDS	261				hypothetical protein
MBCBFIFP_01149	CDS	591				hypothetical protein
MBCBFIFP_01150	CDS	1428				hypothetical protein
MBCBFIFP_01151	CDS	258				hypothetical protein
MBCBFIFP_01152	CDS	1428	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
MBCBFIFP_01153	CDS	531	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
MBCBFIFP_01154	CDS	132				hypothetical protein
MBCBFIFP_01155	CDS	1011				hypothetical protein
MBCBFIFP_01156	CDS	684	napG_3		COG1145	Ferredoxin-type protein NapG
MBCBFIFP_01157	CDS	867				hypothetical protein
MBCBFIFP_01158	CDS	870				hypothetical protein
MBCBFIFP_01159	CDS	618	phsB_1		COG0437	Thiosulfate reductase electron transfer subunit PhsB
MBCBFIFP_01160	CDS	837				hypothetical protein
MBCBFIFP_01161	CDS	612				hypothetical protein
MBCBFIFP_01162	CDS	4422	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
MBCBFIFP_01163	CDS	3534	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
MBCBFIFP_01164	CDS	2079	fusA_2		COG0480	Elongation factor G
MBCBFIFP_01165	CDS	957				hypothetical protein
MBCBFIFP_01166	CDS	1302	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
MBCBFIFP_01167	CDS	1398	prsA	5.2.1.8		Foldase protein PrsA
MBCBFIFP_01168	CDS	555				hypothetical protein
MBCBFIFP_01169	CDS	1674	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MBCBFIFP_01170	CDS	714				hypothetical protein
MBCBFIFP_01171	CDS	537	rbr1	1.11.1.1	COG1592	Rubrerythrin-1
MBCBFIFP_01172	CDS	597	pyrR			Bifunctional protein PyrR
MBCBFIFP_01173	CDS	945	pyrB	2.1.3.2		Aspartate carbamoyltransferase
MBCBFIFP_01174	CDS	1293	pyrC	3.5.2.3	COG0044	Dihydroorotase
MBCBFIFP_01175	CDS	1314				hypothetical protein
MBCBFIFP_01176	CDS	1449				hypothetical protein
MBCBFIFP_01177	CDS	1905	dnaK		COG0443	Chaperone protein DnaK
MBCBFIFP_01178	CDS	684	grpE			Protein GrpE
MBCBFIFP_01179	CDS	951	dnaJ_2			Chaperone protein DnaJ
MBCBFIFP_01180	CDS	378				hypothetical protein
MBCBFIFP_01181	CDS	2469				hypothetical protein
MBCBFIFP_01182	CDS	915	ftsX		COG2177	Cell division protein FtsX
MBCBFIFP_01183	CDS	879	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MBCBFIFP_01184	CDS	978	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
MBCBFIFP_01185	CDS	834	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
MBCBFIFP_01186	CDS	1101	prfB			Peptide chain release factor 2
MBCBFIFP_01187	CDS	2832	secA1		COG0653	Protein translocase subunit SecA 1
MBCBFIFP_01188	CDS	1113				hypothetical protein
MBCBFIFP_01189	CDS	1035	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
MBCBFIFP_01190	CDS	1491	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
MBCBFIFP_01191	CDS	2610				hypothetical protein
MBCBFIFP_01192	CDS	456	rsfS			Ribosomal silencing factor RsfS
MBCBFIFP_01193	CDS	639				hypothetical protein
MBCBFIFP_01194	CDS	669	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
MBCBFIFP_01195	CDS	1290	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
MBCBFIFP_01196	CDS	1134	proB	2.7.2.11		Glutamate 5-kinase
MBCBFIFP_01197	CDS	1398	obg	3.6.5.-		GTPase Obg
MBCBFIFP_01198	CDS	261	rpmA		COG0211	50S ribosomal protein L27
MBCBFIFP_01199	CDS	321	rplU		COG0261	50S ribosomal protein L21
MBCBFIFP_01200	CDS	1524				hypothetical protein
MBCBFIFP_01201	CDS	249				hypothetical protein
MBCBFIFP_01202	CDS	483				hypothetical protein
MBCBFIFP_01203	CDS	225				hypothetical protein
MBCBFIFP_01204	CDS	321				hypothetical protein
MBCBFIFP_01205	CDS	1431	alsT_1		COG1115	Amino-acid carrier protein AlsT
MBCBFIFP_01206	CDS	420	def	3.5.1.88		Peptide deformylase
MBCBFIFP_01207	CDS	969				hypothetical protein
MBCBFIFP_01208	CDS	303				hypothetical protein
MBCBFIFP_01209	CDS	552				hypothetical protein
MBCBFIFP_01210	CDS	852		3.5.1.47		N-acetyldiaminopimelate deacetylase
MBCBFIFP_01211	CDS	852		3.5.1.47		N-acetyldiaminopimelate deacetylase
MBCBFIFP_01212	CDS	738				hypothetical protein
MBCBFIFP_01213	CDS	741				hypothetical protein
MBCBFIFP_01214	CDS	1419				hypothetical protein
MBCBFIFP_01215	CDS	2232		4.2.1.112		Acetylene hydratase
MBCBFIFP_01216	CDS	426				hypothetical protein
MBCBFIFP_01217	CDS	1599	rnjA	3.1.-.-	COG0595	Ribonuclease J1
MBCBFIFP_01218	CDS	2577				hypothetical protein
MBCBFIFP_01219	CDS	1164				hypothetical protein
MBCBFIFP_01220	CDS	498				hypothetical protein
MBCBFIFP_01221	CDS	1314	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
MBCBFIFP_01222	CDS	645				hypothetical protein
MBCBFIFP_01223	CDS	240				hypothetical protein
MBCBFIFP_01224	CDS	2211	rep	3.6.4.12		ATP-dependent DNA helicase Rep
MBCBFIFP_01225	CDS	1017	aes_2	3.1.1.-		Acetyl esterase
MBCBFIFP_01226	CDS	1860				hypothetical protein
MBCBFIFP_01227	CDS	768	ecfT_3		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
MBCBFIFP_01228	CDS	855	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
MBCBFIFP_01229	CDS	840	ecfA1_2	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
MBCBFIFP_01230	CDS	609				hypothetical protein
MBCBFIFP_01231	CDS	786				hypothetical protein
MBCBFIFP_01232	CDS	1071	ptcA_4	2.1.3.6	COG0078	Putrescine carbamoyltransferase
MBCBFIFP_01233	CDS	1476	potE_2			Putrescine transporter PotE
MBCBFIFP_01234	CDS	1125	aguA_2	3.5.3.12	COG2957	Putative agmatine deiminase
MBCBFIFP_01235	CDS	801	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
MBCBFIFP_01236	CDS	282				hypothetical protein
MBCBFIFP_01237	CDS	564				hypothetical protein
MBCBFIFP_01238	CDS	360				hypothetical protein
MBCBFIFP_01239	CDS	219				hypothetical protein
MBCBFIFP_01240	CDS	618	soeB_7		COG0437	Sulfite dehydrogenase subunit B
MBCBFIFP_01241	CDS	2268	pcrA_3	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
MBCBFIFP_01242	CDS	1158				hypothetical protein
MBCBFIFP_01243	CDS	933				hypothetical protein
MBCBFIFP_01244	CDS	462				hypothetical protein
MBCBFIFP_01245	CDS	978				hypothetical protein
MBCBFIFP_01246	CDS	954	uppP	3.6.1.27		Undecaprenyl-diphosphatase
MBCBFIFP_01247	CDS	294	ngr_2		COG1592	Nigerythrin
MBCBFIFP_01248	CDS	810	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
MBCBFIFP_01249	CDS	357				hypothetical protein
MBCBFIFP_01250	CDS	1518	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
MBCBFIFP_01251	CDS	882	cysL		COG0583	HTH-type transcriptional regulator CysL
MBCBFIFP_01252	CDS	990				hypothetical protein
MBCBFIFP_01253	CDS	585	engB		COG0218	putative GTP-binding protein EngB
MBCBFIFP_01254	CDS	234				hypothetical protein
MBCBFIFP_01255	CDS	2574	leuS	6.1.1.4		Leucine--tRNA ligase
MBCBFIFP_01256	CDS	2748	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
MBCBFIFP_01257	CDS	696				hypothetical protein
MBCBFIFP_01258	CDS	846				hypothetical protein
MBCBFIFP_01259	CDS	441				hypothetical protein
MBCBFIFP_01260	CDS	639	betI			HTH-type transcriptional regulator BetI
MBCBFIFP_01261	CDS	918		1.1.1.81	COG0111	Hydroxypyruvate reductase
MBCBFIFP_01262	CDS	1455	coaBC	6.3.2.5		Coenzyme A biosynthesis bifunctional protein CoaBC
MBCBFIFP_01263	CDS	723	regX3_2		COG0745	Sensory transduction protein regX3
MBCBFIFP_01264	CDS	1185	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
MBCBFIFP_01265	CDS	684			COG1136	putative ABC transporter ATP-binding protein
MBCBFIFP_01266	CDS	3060				hypothetical protein
MBCBFIFP_01267	CDS	1386	mepA_2			Multidrug export protein MepA
MBCBFIFP_01268	CDS	489				hypothetical protein
MBCBFIFP_01269	CDS	702				hypothetical protein
MBCBFIFP_01270	CDS	885	bcrA_1			Bacitracin transport ATP-binding protein BcrA
MBCBFIFP_01271	CDS	375	ytrA		COG1725	HTH-type transcriptional repressor YtrA
MBCBFIFP_01272	CDS	819	expZ		COG0488	Nucleotide-binding protein ExpZ
MBCBFIFP_01273	CDS	1281	ndhI_4	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
MBCBFIFP_01274	CDS	1488				hypothetical protein
MBCBFIFP_01275	CDS	2979	pcrA_4	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
MBCBFIFP_01276	CDS	687				hypothetical protein
MBCBFIFP_01277	CDS	912				hypothetical protein
MBCBFIFP_01278	CDS	774				hypothetical protein
MBCBFIFP_01279	CDS	978				hypothetical protein
MBCBFIFP_01280	CDS	378				hypothetical protein
MBCBFIFP_01281	CDS	471				hypothetical protein
MBCBFIFP_01282	CDS	600				hypothetical protein
MBCBFIFP_01283	CDS	1005				hypothetical protein
MBCBFIFP_01284	CDS	927			COG1307	DegV domain-containing protein
MBCBFIFP_01285	CDS	1455	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
MBCBFIFP_01286	CDS	1557				hypothetical protein
MBCBFIFP_01287	CDS	1158				hypothetical protein
MBCBFIFP_01288	CDS	747	tmk	2.7.4.9	COG0125	Thymidylate kinase
MBCBFIFP_01289	CDS	1170		1.1.1.38		NAD-dependent malic enzyme
MBCBFIFP_01290	CDS	897	arcB	2.1.3.3		Ornithine carbamoyltransferase, catabolic
MBCBFIFP_01291	CDS	1605				hypothetical protein
MBCBFIFP_01292	CDS	1728	argS	6.1.1.19		Arginine--tRNA ligase
MBCBFIFP_01293	tRNA	75				tRNA-Met(cat)
MBCBFIFP_01294	CDS	1134				hypothetical protein
MBCBFIFP_01295	CDS	714	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
MBCBFIFP_01296	tRNA	77				tRNA-His(gtg)
MBCBFIFP_01297	tRNA	76				tRNA-Lys(ctt)
MBCBFIFP_01298	CDS	1668				hypothetical protein
MBCBFIFP_01299	CDS	2043	nhaK_1		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
MBCBFIFP_01300	CDS	1059	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
MBCBFIFP_01301	tRNA	75				tRNA-Val(cac)
MBCBFIFP_01302	CDS	1275				hypothetical protein
MBCBFIFP_01303	CDS	504				hypothetical protein
MBCBFIFP_01304	CDS	2190	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MBCBFIFP_01305	CDS	462	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
MBCBFIFP_01306	CDS	1776	nhaK_2		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
MBCBFIFP_01307	CDS	1458				hypothetical protein
MBCBFIFP_01308	CDS	1908	urdA_5	1.3.99.33	COG0431	Urocanate reductase
MBCBFIFP_01309	CDS	717				hypothetical protein
MBCBFIFP_01310	CDS	792	scpA		COG1354	Segregation and condensation protein A
MBCBFIFP_01311	CDS	906	scpB			Segregation and condensation protein B
MBCBFIFP_01312	CDS	828	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
MBCBFIFP_01313	CDS	825	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
MBCBFIFP_01314	CDS	852	panC	6.3.2.1	COG0414	Pantothenate synthetase
MBCBFIFP_01315	CDS	396	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
MBCBFIFP_01316	CDS	945	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
MBCBFIFP_01317	CDS	2265	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
MBCBFIFP_01318	CDS	1419				hypothetical protein
MBCBFIFP_01319	CDS	1248				hypothetical protein
MBCBFIFP_01320	CDS	1338	aroA_2	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
MBCBFIFP_01321	CDS	672	cmk	2.7.4.25	COG0283	Cytidylate kinase
MBCBFIFP_01322	CDS	870				hypothetical protein
MBCBFIFP_01323	CDS	897	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
MBCBFIFP_01324	CDS	1464				hypothetical protein
MBCBFIFP_01325	CDS	1314	der_1		COG1160	GTPase Der
MBCBFIFP_01326	CDS	702	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
MBCBFIFP_01327	CDS	999	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
MBCBFIFP_01328	CDS	2559	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
MBCBFIFP_01329	CDS	1317				hypothetical protein
MBCBFIFP_01330	CDS	468	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
MBCBFIFP_01331	CDS	711	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
MBCBFIFP_01332	CDS	1299	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
MBCBFIFP_01333	CDS	816	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
MBCBFIFP_01334	CDS	909				hypothetical protein
MBCBFIFP_01335	CDS	717				hypothetical protein
MBCBFIFP_01336	CDS	192	rpmB		COG0227	50S ribosomal protein L28
MBCBFIFP_01337	CDS	456				hypothetical protein
MBCBFIFP_01338	CDS	519	ogt_2	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
MBCBFIFP_01339	CDS	318				hypothetical protein
MBCBFIFP_01340	CDS	681	hypB			Hydrogenase maturation factor HypB
MBCBFIFP_01341	CDS	549				hypothetical protein
MBCBFIFP_01342	CDS	456				hypothetical protein
MBCBFIFP_01343	CDS	1197	APOA1BP	5.1.99.6		NAD(P)H-hydrate epimerase
MBCBFIFP_01344	CDS	1128				hypothetical protein
MBCBFIFP_01345	CDS	531				hypothetical protein
MBCBFIFP_01346	CDS	516				hypothetical protein
MBCBFIFP_01347	CDS	381	crcB			Putative fluoride ion transporter CrcB
MBCBFIFP_01348	CDS	429				hypothetical protein
MBCBFIFP_01349	CDS	1125	ybiR		COG0471	Inner membrane protein YbiR
MBCBFIFP_01350	CDS	1332				hypothetical protein
MBCBFIFP_01351	CDS	1587				hypothetical protein
MBCBFIFP_01352	CDS	1713				hypothetical protein
MBCBFIFP_01353	CDS	453				hypothetical protein
MBCBFIFP_01354	CDS	753	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
MBCBFIFP_01355	CDS	1485				hypothetical protein
MBCBFIFP_01356	CDS	1803				hypothetical protein
MBCBFIFP_01357	CDS	1179				IS110 family transposase ISBth13
MBCBFIFP_01358	CDS	1920	dnaG	2.7.7.-		DNA primase
MBCBFIFP_01359	CDS	1224				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
MBCBFIFP_01360	CDS	675				hypothetical protein
MBCBFIFP_01361	CDS	2895	dmsA_7	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
MBCBFIFP_01362	CDS	576	dmsB_13		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
MBCBFIFP_01363	CDS	864	torD_7			Chaperone protein TorD
MBCBFIFP_01364	CDS	1302				hypothetical protein
MBCBFIFP_01365	CDS	180				hypothetical protein
MBCBFIFP_01366	CDS	96				hypothetical protein
MBCBFIFP_01367	CDS	555	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
MBCBFIFP_01368	CDS	1716	ifcA_7	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
MBCBFIFP_01369	CDS	1620				hypothetical protein
MBCBFIFP_01370	CDS	1104				hypothetical protein
MBCBFIFP_01371	CDS	639				hypothetical protein
MBCBFIFP_01372	CDS	2070	lacZ	3.2.1.23		Beta-galactosidase
MBCBFIFP_01373	CDS	1410	galK	2.7.1.6		Galactokinase
MBCBFIFP_01374	CDS	1050	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
MBCBFIFP_01375	CDS	255	napD			Chaperone NapD
MBCBFIFP_01376	CDS	342				hypothetical protein
MBCBFIFP_01377	CDS	1989	napA_5	1.9.6.1		Periplasmic nitrate reductase
MBCBFIFP_01378	CDS	549	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
MBCBFIFP_01379	CDS	303				hypothetical protein
MBCBFIFP_01380	CDS	600				hypothetical protein
MBCBFIFP_01381	CDS	282				hypothetical protein
MBCBFIFP_01382	CDS	255				hypothetical protein
MBCBFIFP_01383	CDS	174				hypothetical protein
MBCBFIFP_01384	CDS	843				hypothetical protein
MBCBFIFP_01385	CDS	1674		2.1.1.72		Modification methylase Eco57IB
MBCBFIFP_01386	CDS	192				hypothetical protein
MBCBFIFP_01387	CDS	768	ccsA			Cytochrome c biogenesis protein CcsA
MBCBFIFP_01388	CDS	759				hypothetical protein
MBCBFIFP_01389	CDS	714	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
MBCBFIFP_01390	CDS	2337	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
MBCBFIFP_01391	CDS	666	ccmE			Cytochrome c-type biogenesis protein CcmE
MBCBFIFP_01392	CDS	1275	nrfA_2	1.7.2.2		Cytochrome c-552
MBCBFIFP_01393	CDS	645	napH		COG0348	Ferredoxin-type protein NapH
MBCBFIFP_01394	CDS	513				hypothetical protein
MBCBFIFP_01395	CDS	720		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
MBCBFIFP_01396	CDS	1824				hypothetical protein
MBCBFIFP_01397	CDS	459	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
MBCBFIFP_01398	CDS	3342	srmB_2	3.6.4.13		ATP-dependent RNA helicase SrmB
MBCBFIFP_01399	CDS	2385	relA		COG0317	Bifunctional (p)ppGpp synthase/hydrolase RelA
MBCBFIFP_01400	CDS	675	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
MBCBFIFP_01401	CDS	417	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
MBCBFIFP_01402	CDS	1149				TelA-like protein
MBCBFIFP_01403	CDS	1320				hypothetical protein
MBCBFIFP_01404	CDS	2637	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
MBCBFIFP_01405	CDS	1434				hypothetical protein
MBCBFIFP_01406	CDS	891				hypothetical protein
MBCBFIFP_01407	CDS	1314			COG2256	putative AAA domain-containing protein
MBCBFIFP_01408	CDS	813	gtaB_1	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
MBCBFIFP_01409	CDS	1059	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
MBCBFIFP_01410	CDS	924				hypothetical protein
MBCBFIFP_01411	CDS	744				hypothetical protein
MBCBFIFP_01412	CDS	2433	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
MBCBFIFP_01413	CDS	195				hypothetical protein
MBCBFIFP_01414	CDS	1296	serS	6.1.1.11	COG0172	Serine--tRNA ligase
MBCBFIFP_01415	CDS	1494				hypothetical protein
MBCBFIFP_01416	CDS	1662				hypothetical protein
MBCBFIFP_01417	CDS	810				hypothetical protein
MBCBFIFP_01418	CDS	291				hypothetical protein
MBCBFIFP_01419	CDS	1515	rhaB	2.7.1.5		Rhamnulokinase
MBCBFIFP_01420	CDS	1323	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
MBCBFIFP_01421	CDS	933	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
MBCBFIFP_01422	CDS	1362				hypothetical protein
MBCBFIFP_01423	CDS	2094	glnA_3	6.3.1.2		Glutamine synthetase
MBCBFIFP_01424	CDS	2031				hypothetical protein
MBCBFIFP_01425	CDS	1548				hypothetical protein
MBCBFIFP_01426	CDS	2055				hypothetical protein
MBCBFIFP_01427	CDS	729	mprA			Response regulator MprA
MBCBFIFP_01428	CDS	957	bcrA_2			Bacitracin transport ATP-binding protein BcrA
MBCBFIFP_01429	CDS	1119				hypothetical protein
MBCBFIFP_01430	CDS	894	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
MBCBFIFP_01431	CDS	525				hypothetical protein
MBCBFIFP_01432	CDS	465				hypothetical protein
MBCBFIFP_01433	CDS	432			COG2826	IS30 family transposase ISApl1
MBCBFIFP_01434	CDS	1383				hypothetical protein
MBCBFIFP_01435	CDS	1548				hypothetical protein
MBCBFIFP_01436	CDS	1845				hypothetical protein
MBCBFIFP_01437	CDS	516				hypothetical protein
MBCBFIFP_01438	CDS	837				hypothetical protein
MBCBFIFP_01439	CDS	711	torD_8			Chaperone protein TorD
MBCBFIFP_01440	CDS	1953				hypothetical protein
MBCBFIFP_01441	CDS	954				hypothetical protein
MBCBFIFP_01442	CDS	3645	napA_6	1.9.6.1		Periplasmic nitrate reductase
MBCBFIFP_01443	CDS	660	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
MBCBFIFP_01444	CDS	915				hypothetical protein
MBCBFIFP_01445	CDS	690	napF_2			Ferredoxin-type protein NapF
MBCBFIFP_01446	CDS	1071				hypothetical protein
MBCBFIFP_01447	CDS	1200	ndhI_5	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
MBCBFIFP_01448	CDS	1041	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
MBCBFIFP_01449	CDS	621				hypothetical protein
MBCBFIFP_01450	CDS	675	tcrA		COG0745	Transcriptional regulatory protein TcrA
MBCBFIFP_01451	CDS	1074				hypothetical protein
MBCBFIFP_01452	CDS	696				hypothetical protein
MBCBFIFP_01453	CDS	1968				hypothetical protein
MBCBFIFP_01454	CDS	117				hypothetical protein
MBCBFIFP_01455	CDS	459	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
MBCBFIFP_01456	CDS	1227	iscS_2	2.8.1.7		Cysteine desulfurase IscS
MBCBFIFP_01457	CDS	420	cymR			HTH-type transcriptional regulator CymR
MBCBFIFP_01458	CDS	2601	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
MBCBFIFP_01459	CDS	1578	metG	6.1.1.10		Methionine--tRNA ligase
MBCBFIFP_01460	CDS	912	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
MBCBFIFP_01461	CDS	918				hypothetical protein
MBCBFIFP_01462	CDS	1170	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
MBCBFIFP_01463	CDS	861				hypothetical protein
MBCBFIFP_01464	CDS	630				hypothetical protein
MBCBFIFP_01465	CDS	1281				hypothetical protein
MBCBFIFP_01466	CDS	930	hdfR_4			HTH-type transcriptional regulator HdfR
MBCBFIFP_01467	CDS	474	rimP		COG0779	Ribosome maturation factor RimP
MBCBFIFP_01468	CDS	1206	nusA		COG0195	Transcription termination/antitermination protein NusA
MBCBFIFP_01469	CDS	291				hypothetical protein
MBCBFIFP_01470	CDS	138				hypothetical protein
MBCBFIFP_01471	CDS	753	cobB_1	2.3.1.286	COG0846	NAD-dependent protein deacetylase
MBCBFIFP_01472	CDS	969	glsA1	3.5.1.2	COG2066	Glutaminase 1
MBCBFIFP_01473	CDS	651	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
MBCBFIFP_01474	CDS	1410	ribZ_2			Riboflavin transporter RibZ
MBCBFIFP_01475	CDS	159				hypothetical protein
MBCBFIFP_01476	CDS	303				hypothetical protein
MBCBFIFP_01477	CDS	858	rhaR			HTH-type transcriptional activator RhaR
MBCBFIFP_01478	CDS	450				hypothetical protein
MBCBFIFP_01479	CDS	537				hypothetical protein
